FIPS,State,County,Premature_Deaths,Yrs_Potential_Life_Lost_per100K,Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Annual_Avg_Violent_Crimes,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","Percent_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Number_Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Number_Deaths_due_to_Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural,Year
48383,Texas,Reagan,0,0,24.81622631,7.795100223,14.99901075,28.3,8.9,19.8,92.87199287,18.28145694,18.75,377.4,65.55772994,23.4484867,53.90836,0,0,3521,88.1,45.54455446,2.478902954,13.5,116432,29114,28.77697842,10.78167116,2,52.84713965,80.61915511,7.2,No,13.02521008,19.5,366.2198404,0,0,6.3,0,8.5,0,0,14.04741001,53.46164,65273,63.56228172,0,3741,29.16332531,11.22694467,93,2.485966319,43,1.149425287,24,0.641539695,0,0,2576,68.85859396,1003,26.8110131,389,11.15252294,46.51162791,448,13.30561331,2020
48385,Texas,Real,0,0,21.11846278,6.827309237,14.84264572,25.6,3.4,25.7,74.8564521,15.01701107,33.33333333,350,45.45454546,22.48223987,29.16302,57.50431,57.50431,4886,74.4,41.796875,5,35.6,69481,14542,57.18562874,17.49781277,3,89.86071589,82.47908566,7.5,No,13.02521008,17.4,501.1536876,0,0,10,0,17.4,0,42.2065589,14.16666667,86.25647,39506,69.6369637,0,3478,16.8200115,29.47096032,31,0.891316849,62,1.782633698,13,0.373778033,12,0.345025877,966,27.77458309,2384,68.54514089,62,1.961404619,50.17251294,3309,100,2020
48387,Texas,Red River,251,11536.57547,21.34928986,9.87654321,16.9708712,39.4,5.3,39.6,35.75427683,15.87273712,37.5,400.7,42.72013949,19.63176817,16.35457,24.64066,32.85421,5711,97.9,51.75202156,5.437769925,28.6,77100,15888,33.2790224,13.90138196,37,296.7835085,102.4190402,9.8,Yes,12.00387222,48.7,502.5441562,111.7772584,0,18.6,161.8,20.1,0,28.84304767,11.49379255,24.64066,42233,66.20982987,0,12175,19.95071869,24.60780288,1989,16.33675565,194,1.593429158,46,0.377823409,1,0.008213552,909,7.466119097,8914,73.21560575,13,0.110572425,51.44147844,9739,75.73094868,2020
48389,Texas,Reeves,176,8348.56603,24.79289751,8.562918838,14.62975402,28.3,8.5,25.6,72.07429442,20.08478936,14.13043478,392.6,80.0571837,22.32567161,39.26445,6.37146,6.37146,8746,92,37.3889124,2.11483673,21.9,97325,20839,22.61261261,5.235259473,59,407.1071244,81.35719811,6.7,Yes,11.55378486,17.3,411.8033748,95.36384977,0,7.2,810.3,7.1,0,31.14628045,11.66666667,38.22874,45341,65.11047755,0,15695,22.48486779,11.97196559,722,4.600191144,143,0.911118191,240,1.529149411,11,0.070086015,11778,75.04300733,2854,18.18413508,2021,14.26554669,38.63013699,1998,14.49611841,2020
48391,Texas,Refugio,129,8973.263596,21.66458132,8.629441624,13.95636887,21.7,7.7,27,39.04916701,17.05896177,10,512.2,45.45454546,18.26459561,27.68549,28.44141,28.44141,5967,96.8,51.66223404,4.683544304,25.5,84513,18928,37.13949382,11.07419712,24.5,335.6624195,80.1813758,9.3,Yes,11.05072464,36.4,464.3307535,0,0,10.5,0,12.9,0,37.45170701,10.79096045,42.66212,44821,70.54263566,0,7032,22.68202503,22.6109215,377,5.361205916,74,1.052332196,65,0.924345848,3,0.042662116,3540,50.34129693,2949,41.93686007,129,1.906591782,50.93856655,4480,60.6799404,2020
48393,Texas,Roberts,0,0,13.02093784,0,12.58810562,23.2,7.2,20.5,60.1722282,20.63241146,36.36363636,0,0,12.2236671,0,0,0,3163,100,61.04651163,2.981651376,10.2,128167,34833,28.63070539,0,1,115.8077591,0,6.8,No,4.117647059,31,0,0,0,6.1,0,13.1,0,0,10.9375,0,67470,21.00456621,0,903,24.36323367,20.93023256,3,0.332225914,9,0.996677741,2,0.221483942,0,0,101,11.18493909,775,85.82502769,0,0,50.3875969,929,100,2020
48395,Texas,Robertson,298,10509.18165,18.97551499,9.655638082,14.72178451,36.6,6.5,34.9,48.34556612,17.30803998,16.66666667,796.4,44.9344125,18.61559626,5.81294,5.7857,5.7857,6613,94.2,50.38802661,4.141084259,25.6,100010,21114,31.08041441,11.04458525,65,391.4719345,72.27745062,9.8,No,12.0974077,42.1,482.1822672,79.23930269,0,16,164.9,17.5,0,27.25074088,11.48837209,40.49988,44917,62.29797238,9.367442177,17284,24.01064568,19.30108771,3320,19.20851655,176,1.018282805,136,0.786854895,12,0.069428373,3709,21.45915297,9843,56.948623,335,2.10546163,50.94885443,12276,73.85392853,2020
48397,Texas,Rockwall,765,4692.015262,13.49427397,7.79403489,12.7679173,24.9,8.1,31.8,90.16811979,21.32537718,32.5,192.2,12.06338531,13.42368012,78.52213,73.51699,125.17758,4325,97,76.29176887,3.219636596,6.9,163251,43865,16.69270427,7.438938711,88,97.40115996,40.20481054,10.5,No,12.28308949,58.7,246.6191672,26.9476926,4.163775156,14.7,114.7,11.9,10.29431445,7.675931568,8.567066676,81.46478,102858,25.52379929,2.34977497,100657,26.97278878,12.51179749,6509,6.466514997,839,0.833523749,3166,3.145335148,111,0.11027549,18129,18.0106699,70718,70.25641535,1842,2.097567641,50.58465879,12562,16.03584513,2020
48399,Texas,Runnels,168,7075.579089,20.87344984,6.919945726,15.01609459,29,7.1,28.5,47.5859442,16.99523482,36.84210526,370.2,33.57416065,20.98658052,68.18625,19.5427,39.0854,5117,96.4,46.50951949,3.133102852,23.9,88782,19870,34.8748409,18.50769531,18,172.5377426,78.975248,7.8,Yes,9.366754617,30.9,413.4499988,0,0,14.4,93.1,13.8,0,27.5205372,12.21590909,68.39945,42205,55.60583208,0,10234,22.75747508,20.77389095,197,1.924956029,168,1.641586867,171,1.670900919,5,0.048856752,3496,34.160641,6249,61.06116865,109,1.119441306,49.15966387,4280,40.75802305,2020
48401,Texas,Rusk,806,8624.048236,21.27580997,7.19944082,16.74560402,38.8,6.6,32.1,41.07819239,18.74016966,13.79310345,270.7,44.19015722,20.46415104,20.82032,27.54821,23.87511,6312,95,48.39098384,4.094904916,20.8,101585,22854,29.4398682,12.87074366,198.5,379.6136929,73.03151966,10.2,Yes,13.00927227,35.2,425.7793944,69.50264723,4.797806717,15.5,385.2,18.2,0,29.09335497,11.02906146,31.2213,49788,65.21191398,5.071318756,54450,22.24242424,16.5785124,9347,17.16620753,561,1.03030303,399,0.732782369,47,0.086317723,9411,17.28374656,34324,63.03764922,1741,3.452447053,46.07346189,35130,65.87286705,2020
48403,Texas,Sabine,261,12162.23512,19.24459038,7.75988287,16.00186729,32.4,6.2,27.3,84.70555658,14.93113884,26.66666667,344.1,41.60475483,21.47418101,19.11863,37.77505,9.44376,4644,94.9,45.97826087,7.875560538,28.5,78188,16966,26.89161554,11.47117866,31.5,332.682051,111.3863763,9.2,Yes,14.67391304,24.4,559.0319352,0,0,8.6,110.8,21.2,0,34.31002539,14.71309465,113.32515,40641,68.57577294,0,10589,18.72698083,30.54112759,712,6.723958825,99,0.934932477,37,0.349419209,6,0.056662574,524,4.948531495,9063,85.58881859,21,0.209832134,50.76966664,10834,100,2020
48405,Texas,San Augustine,181,13404.98967,20.57842746,9.463722398,16.72179804,39.7,6.1,25.6,49.73491258,15.11708394,33.33333333,460.4,47.68392371,18.91713437,24.23361,48.59086,12.14772,5739,96.2,44.86592544,6.528289253,34.3,78070,14347,37.6498801,7.270083606,30.5,354.8574753,93.10542399,9.3,Yes,17.17171717,40.8,547.889305,0,0,23.7,112.4,23.5,0,47.07860446,10.84624553,48.59086,38826,84.38566553,0,8232,19.77648202,26.44557823,1799,21.8537415,63,0.765306122,26,0.315840622,1,0.012147716,583,7.082118562,5695,69.18124393,72,0.90760116,50.77745384,8865,100,2020
48407,Texas,San Jacinto,518,10045.13555,19.76573201,8.35405271,16.52846533,30,7,26.1,74.09035779,16.79892495,27.90697674,297.1,43.93521709,23.06750691,10.61196,3.48202,10.44605,6641,91.1,29.4166806,4.974822018,28.4,87911,21050,27.61344538,2.82985497,56.5,206.6493545,85.4835929,10,Yes,13.60332295,62.1,458.4909599,56.96382797,0,14.3,161.6,18.3,16.52970624,27.95175734,13.68088468,13.92806,47028,58.55170471,7.764377038,28719,21.56760333,21.86705665,2668,9.290017062,283,0.985410356,153,0.532748355,18,0.062676277,3789,13.19335632,21415,74.56735959,651,2.477451764,50.3847627,26384,100,2020
48409,Texas,San Patricio,997,8714.473249,22.99143047,8.912759472,15.14141935,40.3,7.6,33.8,48.08808098,18.03468998,16.07142857,203.8,43.95802099,18.87899387,26.77974,38.86804,38.86804,4167,93.3,48.87252913,6.312806827,26.1,107110,22591,37.37810284,10.56311835,243.5,361.3456601,69.63560343,9.7,Yes,14.31030773,33.4,451.7422806,42.65272427,5.627962085,10.4,92.3,12.4,12.88640633,17.52990773,10.64122947,50.82744,53559,73.39398569,4.703145977,66893,26.75915268,14.98064073,976,1.459046537,680,1.016548817,817,1.221353505,101,0.150987398,39058,58.38877013,25276,37.78571749,2596,4.180421585,49.69279297,12734,19.6500216,2020
48411,Texas,San Saba,92,7928.45186,21.31931333,6.086956522,15.79116238,25.4,6.8,27,46.56662861,17.3964757,50,268.5,41.66666667,28.9252105,33.56268,16.518,33.03601,4907,98.6,40.74558535,3.014676716,28,86435,18840,24.36901654,16.78133915,6.5,109.5659503,71.23473541,8.1,No,14.4549763,37.4,380.2339179,0,0,6.2,139.8,14.9,0,33.73981781,17.68541157,49.55401,43827,68.52886406,0,6054,20.11892963,23.88503469,218,3.600925008,85,1.404030393,33,0.545094153,0,0,1857,30.67393459,3842,63.46217377,425,7.526120064,45.3584407,3026,49.35573316,2020
48413,Texas,Schleicher,0,0,18.30930209,5.882352941,11.99523909,23.6,8.7,20.5,77.1742271,18.90714306,0,233.3,22.72727273,25.58234573,0,0,34.54231,3220,100,53.48226018,2.934702861,23.8,92125,21563,10.09501188,19.99333556,0,0,78.30342578,7.3,No,18.34862385,31.2,348.9052418,0,0,6.2,0,8.5,0,0,19.92840096,34.54231,47317,60,0,2895,25.69948187,19.58549223,37,1.27806563,31,1.070811744,13,0.449050086,0,0,1544,53.33333333,1277,44.11053541,154,5.358385525,50.39723662,3461,100,2020
48415,Texas,Scurry,225,7197.350782,19.7930885,8.772969769,14.65010075,29.6,7.4,33.5,40.23993854,19.50207142,28.57142857,680.4,70.52962769,18.43571097,52.78592,47.4327,23.71635,4122,90.4,50.39420413,3.415124121,21.3,106469,25164,26.9885701,9.384164223,52.5,298.1429951,68.45182848,7.5,No,9.306260575,11.3,411.4092004,62.70307245,0,8.4,70.7,12.3,0,20.72624772,11.80787192,35.57453,53059,55.96759115,0,16866,25.2223408,15.1073165,786,4.660263252,229,1.357761176,129,0.764852366,8,0.047432705,6849,40.60832444,8879,52.6443733,403,2.50965251,45.760702,5364,31.70025412,2020
48417,Texas,Shackelford,0,0,16.49512862,7.818930041,14.39825988,28.1,7.1,25.1,79.6625222,18.23899875,20,210.3,27.4135876,20.71698113,30.04808,0,61.48171,3871,100,74.00295421,2.325581395,20.5,84158,18785,35.22580645,24.03846154,3.5,103.8729782,60.28090904,7.7,Yes,12.54752852,28.4,250.7691465,0,0,7.7,0,16.2,0,0,17.22891566,30.74085,57126,48.03767661,0,3253,22.99415924,20.44266831,33,1.014448202,22,0.676298801,14,0.430371964,2,0.061481709,356,10.94374424,2789,85.73624347,59,1.900773196,51.67537658,3378,100,2020
48419,Texas,Shelby,435,10076.95216,21.9902477,8.252615265,17.43908687,26.5,6.3,30.6,42.14083622,16.60339732,18.75,278.3,47.84771051,24.59525288,19.59785,31.47376,51.14486,5265,93,42.23602485,4.328613942,30.1,78252,17134,34.76288056,12.15066829,71,289.3707206,90.24774969,9.8,Yes,10.14254386,35.3,497.9335199,67.06408346,0,10.7,186.7,20.6,0,31.24337473,13.10295176,78.6844,41961,74.40117023,10.60043071,25418,25.80848218,17.51121253,4371,17.19647494,260,1.02289716,384,1.51074042,20,0.078684397,4734,18.62459674,15551,61.1810528,1335,5.633624509,50.28326383,20214,79.43256838,2020
48421,Texas,Sherman,0,0,18.58455801,7.246376812,13.42590776,27.7,8.2,27.2,37.60711931,19.10178891,0,0,27.32240437,29.60247009,0,0,0,3995,96.2,46.96202532,2.694610778,15.9,105000,27500,21.12676056,19.56309097,4.5,145.0676983,0,6.5,No,5.911330049,28.1,324.8528232,0,0,4.2,0,10.5,0,0,25.14092446,32.47808,57052,60.99744246,0,3079,28.22344917,14.90743748,38,1.234166937,37,1.20168886,27,0.876908087,0,0,1352,43.91036051,1642,53.32900292,214,7.461645746,47.90516401,3034,100,2020
48423,Texas,Smith,2831,7397.844491,18.49196491,7.737097075,15.87164194,34.4,6.7,27.6,72.49349114,18.03239326,19.54887218,518.2,34.40607012,19.78983487,101.87637,59.07367,114.23806,4844,92,60.56367837,3.63482514,22.2,106842,22625,30.30159884,13.39322961,737,335.0091366,65.86572991,10.3,Yes,16.37621732,30.5,370.2208488,60.78755643,8.005957922,13.6,220.5,18.2,7.757179782,17.93154776,10.70406016,138.56251,56848,62.40234916,4.370413075,230221,24.57725403,16.51022279,39634,17.21563194,1907,0.828334513,4066,1.766129067,322,0.139865607,45738,19.86699736,136539,59.30779555,10195,4.865907149,51.69554472,66286,31.60780873,2020
48425,Texas,Somervell,120,8676.115087,17.87193872,7.003257329,15.39277521,29.1,7.5,24.5,70.90694935,18.38019068,27.27272727,169.6,19.04319554,19.72950363,67.83493,22.18279,22.18279,2754,87.8,46.30566802,4.152087707,14.2,113360,20315,34.89318413,6.783493499,9.5,108.441299,97.57425855,9.1,No,17.90123457,41.3,362.9592129,0,0,7.7,82,17.1,0,30.98247044,15.33333333,88.73114,63929,44.12340842,0,9016,22.36024845,18.9108252,98,1.086956522,142,1.574977817,99,1.098047915,4,0.044365572,1646,18.25643301,6991,77.53992902,30,0.364121859,50.73203194,8490,100,2020
48427,Texas,Starr,599,6696.790537,38.88712929,8.762370733,18.83008212,38.4,5.4,27.6,25.00984123,14.21796155,47.36842105,392.5,69.01014703,28.88708514,20.16942,13.94808,17.04766,6903,92.8,35.88375596,10.10429472,45.3,68083,12542,41.81156681,2.327241133,166.5,262.6990952,34.70365889,8.6,Yes,22.50308261,23.9,352.8950839,40.04004004,3.928844265,10.6,74.4,12.9,0,12.62885377,10.82584113,52.69275,30490,89.32110719,4.059274427,64525,32.87717939,11.33359163,83,0.128632313,262,0.406044169,149,0.230918249,13,0.02014723,62176,96.35955056,2107,3.265401007,16524,28.77041474,51.2901976,14453,23.70587849,2020
48429,Texas,Stephens,162,9721.62801,19.99619335,8.368200837,16.14365231,30.7,6.5,32.8,56.34475597,18.36821512,0,192.8,50.37513398,26.11418584,32.13023,42.40433,21.20216,6845,87.5,48.46784635,3.636819664,30.4,89049,17490,37.22143196,7.497054729,17.5,188.0810361,92.59064414,8,No,12.4251497,18.1,465.4152494,0,0,8.1,176.3,16.6,0,27.17719531,15.74651944,106.01081,43115,63.09127249,0,9433,21.62620587,19.76041556,241,2.554860596,126,1.335736245,88,0.932895155,4,0.042404325,2254,23.89483727,6700,71.02724478,163,1.832902283,47.10060426,3791,39.36656283,2020
48431,Texas,Sterling,0,0,21.37973139,0,15.25965254,24.9,4.4,23,55.38057743,17.76633589,9.090909091,386.1,0,22.3155929,0,0,0,8076,100,55.34883721,3.264604811,17.3,98650,28250,65.44342508,23.16602317,1.5,113.4215501,0,7.2,No,7.692307692,21.4,0,0,0,10.7,0,11.5,0,0,18.10810811,152.5553,59064,39.73509934,0,1311,28.45156369,14.41647597,24,1.830663616,27,2.059496568,7,0.533943555,1,0.076277651,533,40.6559878,718,54.76735317,3,0.279850746,49.04652937,1143,100,2020
48433,Texas,Stonewall,0,0,17.35799808,0,13.4680195,26.9,7.6,23,53.08724832,16.54490389,50,0,31.94888179,22.31968811,72.04611,0,146.84288,3067,100,65.40540541,3.523489933,17.8,101500,18250,31.49350649,28.8184438,1,70.99751509,0,7.4,No,11,28.7,342.9989719,0,0,7.5,0,14.3,0,0,19.07692308,440.52863,46915,44.49339207,0,1362,22.24669604,26.5051395,42,3.083700441,23,1.688693098,22,1.615271659,0,0,257,18.86930984,1012,74.30249633,3,0.226928896,51.17474303,1490,100,2020
48435,Texas,Sutton,0,0,18.87881094,8.042895442,11.57309879,32.6,8.9,21.6,84.95639535,18.62830678,6.25,318.6,51.62738496,21.79278987,79.63897,26.6099,0,5514,96.3,50.98963242,3.812117087,22.6,109966,25865,33.57817419,15.927794,5.5,139.328689,51.86991027,7.3,No,12.5,19,266.7449224,0,0,8.1,0,8,0,0,13.10629515,133.04949,54774,58.38433293,0,3758,23.8424694,18.36083023,18,0.47897818,42,1.117615753,22,0.585417775,1,0.026609899,2372,63.11868015,1341,35.6838744,215,5.952380952,48.90899415,776,18.79844961,2020
48437,Texas,Swisher,107,9446.333335,25.07372428,7.914764079,16.79298083,24.2,7.2,30,54.02342755,16.65775901,20,53.2,59.27230047,22.46967228,13.30672,13.40123,0,5391,92.2,38.92840209,4.284649777,29.2,78380,16857,38.63157895,13.30671989,39.5,518.7471272,95.85430146,7.3,No,14.06844107,28.5,441.1794781,0,0,6.5,98.3,15.1,0,31.94828137,11.49131767,40.2037,43084,71.80916977,0,7462,25.11391048,17.67622621,567,7.598499062,126,1.688555347,51,0.683462879,6,0.080407398,3323,44.53229697,3412,45.7250067,304,4.338518624,46.73009917,2951,37.5732111,2020
48439,Texas,Tarrant,20192,6413.321117,19.94554205,8.344893005,14.04899967,29.5,7,24.9,93.86313358,18.63567711,23.02070646,419.8,28.53584107,18.35715547,58.21439,58.27531,121.87454,5733,90.5,62.8975827,3.492316509,16.8,126278,29108,33.01478254,6.872802054,7977,402.7178025,48.88867028,10.6,Yes,17.25783898,42.5,326.0359265,51.19810484,6.563438174,10.4,320.7,16,9.697417823,9.844456152,11.1415122,80.53024,66059,54.70425972,4.987089061,2084931,26.33482835,11.28032534,348151,16.6984423,18402,0.882619137,121696,5.836931774,5139,0.246482977,609236,29.22091906,957432,45.92151971,116779,6.226609359,51.07286524,23304,1.288201327,2020
48441,Texas,Taylor,1955,9392.461743,18.74284415,8.820279044,15.27775479,32,6.5,28,84.13304336,20.20388983,18.01801802,576.7,38.20681211,16.62578095,71.17177,76.28596,164.92299,4596,90.3,61.28967629,3.172610207,22.1,102007,22971,35.05573968,12.76689412,580,426.2026447,78.19158846,8.2,Yes,15.45766822,10.2,480.5917261,58.55234876,5.592059276,7.9,208.8,16.7,12.91218496,17.17146924,8.390886947,143.127,48040,60.00738098,5.372668288,137640,24.68977042,14.3744551,10115,7.348881139,1400,1.017146178,3347,2.431705899,204,0.148212729,34076,24.75733798,86671,62.96934031,2788,2.207687313,51.15809358,21085,16.03348897,2020
48443,Texas,Terrell,0,0,24.98769311,0,14.64499162,25.9,5,29.8,0,14.28557789,50,0,0,27.73972603,0,0,0,0,91.7,44.7761194,3.403141361,22.8,85706,9750,33.62831858,0,1.5,177.5147929,0,7.2,No,3.544303798,36.8,771.0126771,0,0,11,0,12.2,0,0,24.59016393,121.50668,41413,49.30555556,0,823,19.80558931,29.64763062,8,0.972053463,29,3.523693803,8,0.972053463,0,0,447,54.31348724,336,40.82624544,38,4.449648712,48.84568651,984,100,2020
48445,Texas,Terry,195,9487.002175,24.19925414,9.941089838,15.77887293,34.4,7,26.5,74.82412458,17.97325046,40,519.1,74.82993197,24.53102453,31.45891,32.55473,8.13868,5911,96.2,32.47678019,4.112471308,32.6,92309,23496,33.7003767,9.437672041,32.5,254.184264,83.75606441,7.3,Yes,13.52313167,27,497.4588089,0,0,6,136.7,11.4,0,19.17978225,13.68361899,48.8321,41268,77.6880578,0,12287,27.5006104,15.13795068,498,4.053064214,156,1.269634573,70,0.569707821,10,0.081386832,6865,55.8720599,4739,38.5692195,873,7.521323339,47.77407016,3121,24.66998656,2020
48447,Texas,Throckmorton,0,0,16.92399969,0,13.73739159,25.5,4.7,25.8,57.34308349,16.61658909,25,0,0,27.3465704,65.48788,0,66.0066,6622,96.2,52.39726027,3.404255319,24.3,100386,14926,39.28571429,19.64636542,0,0,0,7.7,No,9.655172414,25.9,416.4970281,0,0,6.5,0,16.8,0,0,21.95845697,66.0066,42701,62,0,1515,19.669967,28.05280528,14,0.924092409,18,1.188118812,7,0.462046205,0,0,219,14.45544555,1248,82.37623762,4,0.269723533,53.26732673,1641,100,2020
48449,Texas,Titus,394,7248.690596,22.79427087,6.712367895,16.19737819,31,7.3,35.2,49.19589287,17.37513372,17.5,373.8,48.03843075,25.20468891,54.7046,42.38186,63.57279,6155,97,45.12872287,5.035915656,29.7,90396,21573,32.24009251,9.117432531,115.5,353.0274781,68.43539576,10,No,16.31205674,18,386.3941863,34.24657534,0,11.3,143.8,15.3,0,19.22219989,14.2886471,96.87282,45604,68.67079696,5.242418153,33033,28.99524718,14.27360518,2988,9.045499955,795,2.406684225,408,1.235128508,56,0.169527442,14555,44.06199861,14645,44.33445343,2692,8.915088091,51.00051464,16347,50.55668955,2020
48451,Texas,Tom Green,1482,7521.974654,19.21442385,8.17381838,14.14443587,29.1,6.8,24.8,76.85622006,19.8885423,25.80645161,688,35.00034585,17.94098869,66.09105,55.84276,148.06793,5480,92.5,59.00906653,3.162357394,23.7,101567,23443,32.65306122,10.9304434,375,317.5423072,62.7856109,8,No,14.15377511,11.5,393.415877,51.71783463,4.982786737,12.3,111.1,13.1,10.43446872,15.41205223,11.28611626,94.76347,51393,52.34371033,4.525761368,118189,23.89054819,15.45575307,4268,3.611165168,1335,1.129546743,1699,1.437528027,187,0.158221154,47838,40.47584801,62344,52.74940984,2475,2.26190585,50.27963685,17240,15.64087676,2020
48453,Texas,Travis,8536,4617.70892,14.87478708,7.683814213,12.48149558,21.8,7.3,16.6,93.1744293,25.11129239,26.2541806,729.3,25.72084612,14.56110878,85.025,69.67006,276.11766,3953,89.3,73.8596479,2.826876664,15.2,144653,30792,29.22598881,9.285088914,4357.5,370.132377,56.2435412,10.5,Yes,20.00662358,36.1,242.1333036,37.67862631,3.992870498,7,459.5,14.6,12.38174751,9.782205997,9.003508871,92.89341,76255,48.17114593,3.053897643,1248743,21.67988129,9.881536874,99753,7.988273007,15251,1.221308148,90912,7.280281051,1516,0.121402082,422798,33.85788749,609819,48.8346281,74781,6.650658342,49.44788479,55961,5.463522171,2020
48455,Texas,Trinity,388,12810.84198,20.18135984,7.34229576,16.63206423,39.6,7,28.8,80.70620501,15.34331656,35,245.4,48.9954177,20.36606894,13.63605,6.78426,13.56852,4569,94.2,49.35018051,5.144032922,30.3,76420,17644,34.31671753,14.9996591,24.5,188.4687873,110.3828907,9.8,Yes,13.27838828,54,614.9728689,0,0,29.3,200.3,19.3,0,38.54630993,11.12951308,61.05834,40486,68.19939837,0,14740,20.04070556,26.60108548,1356,9.199457259,132,0.895522388,83,0.563093623,7,0.047489824,1550,10.5156038,11438,77.59837178,284,2.043606534,51.79782904,11265,77.23688721,2020
48457,Texas,Tyler,398,10513.30056,17.05677293,8.831521739,15.10116838,33.2,5.4,33.7,51.87907746,18.41350783,13.51351351,222.9,47.06810413,17.09642761,23.21371,9.21829,27.65487,6608,95.6,34.04510078,6.591525182,26.4,91077,18914,27.5862069,12.07112679,63.5,297.0899223,119.2694745,9.3,Yes,13.33771354,46.5,492.4600947,102.335661,0,6.8,226.8,19.3,23.23600031,31.28286365,9.262715819,36.87316,44041,63.81490449,7.321521279,21696,19.28005162,22.33591445,2335,10.76235251,183,0.843473451,133,0.613016224,10,0.046091445,1763,8.125921829,17030,78.49373156,260,1.272825182,46.10527286,17006,78.13103005,2020
48459,Texas,Upshur,746,10484.97224,16.16336922,7.420924574,15.19085237,30.8,6.9,30,26.25607367,19.1225542,21.95121951,331.9,37.1384359,18.1812768,29.06906,12.11827,38.77848,5472,95.2,55.16558477,4.181379968,21.1,98491,22760,26.57579174,8.236234587,117.5,298.6971719,75.80685392,10.1,No,13.52223816,43.7,489.0096837,91.85079349,9.90990991,18.2,114.9,17.9,8.906161444,21.45273716,10.38555393,12.11827,48554,59.48002537,7.033684314,41260,23.79301987,18.36160931,3210,7.779932138,437,1.059137179,215,0.521085797,24,0.058167717,3732,9.045079981,33111,80.24963645,436,1.140734151,50.58894813,31172,79.29990587,2020
48461,Texas,Upton,44,7759.701209,21.69645904,9.448818898,14.40481828,24,7.6,21.5,65.87183309,18.54628892,26.66666667,409.5,48.22335025,22.62095482,54.60005,0,0,5164,93,44.05034325,3.417721519,20.2,104063,21346,33.04924242,8.19000819,3,84.40005627,60.73321555,7.3,No,13.43873518,37.3,419.3260186,0,0,7.1,0,12.1,0,0,17.23214286,108.96214,53867,57.34104046,0,3671,29.50149823,14.0561155,78,2.124761645,96,2.615091256,25,0.681013348,0,0,1973,53.74557341,1533,41.75973849,269,8.168843,48.76055571,3355,100,2020
48463,Texas,Uvalde,333,6927.850345,27.02762857,7.107142857,15.0154636,31.4,7.1,30.3,76.63700057,16.58947828,19.23076923,405.4,52.30978261,22.47858211,44.22822,40.97445,52.1493,4362,88.5,54.88562339,4.302103251,35,83593,17396,49.93871715,9.582780481,73,267.5462708,47.18894009,8.2,No,15.27614571,17.3,380.0483502,36.9872226,0,15.7,96.8,9,0,20.60189221,11.54752553,59.5992,39725,65.83423815,5.282536463,26846,27.04313492,16.8293228,174,0.64814125,341,1.270207852,245,0.91261268,27,0.100573642,19356,72.10012665,6933,25.82507636,2045,8.179018518,50.79713924,8287,31.38420754,2020
