FIPS,State,County/Borough/Parish,Yrs_Potential_Life_Lost_per100K(YPLL),%_Fair/Poor_Health,%_Low_Birthweight_Births,%_Adult_Smokers,%_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",%_Adults_Physical_Inactivity,%_Access_to_Excercise_Opportunities,%_Adults_Excessive_Drinking,%_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,%_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,%_Adults(25-44)_with_Some_Post-secondary_Ed,%_Ppl(16+)_Unemployed_&_Looking_for_Work,%_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,%_Children_Living_in_Single_Parent_Household,Associations_per_10K,Annual_Avg_Violent_Crimes,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",%_Lone_Commuters_who_Commute_More_Than_30Min,Premature age-adjusted mortality_Age-Adjusted Mortality,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,%_Adults(20+)_Diagnosed_Diabetes,#_Ppl(Age13+)_diagnosed_HIV_per_100K,%_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,%_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,%_Children_Enrolled_in_Free/Reduced_Lunch,#_Deaths_due_to_Homicide_per_100K,Resident_Population,Demographics_% < 18,%_Age_65_and_over,Demographics_# African American,Demographics_% African American,Demographics_# American Indian/Alaskan Native,Demographics_% American Indian/Alaskan Native,#_Asian,%_Asian,#_Native_Hawaiian/Other_Pacific_Islander,%_Native_Hawaiian/Other_Pacific_Islander,#_Hispanic,%_Hispanic,#_Non-Hispanic_White,%_Non-Hispanic_White,#_Not_Proficient_in_English,%_Not_Proficient_in_English,%_Female,#_Pop_Living_in_Rural_Area,%_Rural,Year
48165,Texas,Gaines,6769.868145,18.47856359,5.413901502,15.5652007,30.6,8.7,26.4,36.00365172,20.83653478,20.58823529,189.5,52.40868184,30.87736306,24.41645,9.69086,9.69086,5452,92.6,34.19607843,3.030631021,22,103662,25129,25.17975469,13.67321027,14.5,72.60709547,78.38171897,7.4,Yes,11.93232413,19.9,364.5,55.86787248,0,8.4,67,10.4,0,34.57687469,21.98544011,19.38172,52138,56.62035724,0,20638,35.98701425,8.605485028,335,1.623219304,218,1.056303905,87,0.421552476,17,0.082372323,8651,41.91782149,11356,55.0247117,1838,10.31367488,49.685047,11049,63.04347826,2019
48167,Texas,Galveston,7940.081509,17.72726162,8.587806518,15.04772384,31.6,6.9,23.5,87.32617255,18.78494237,33.15508021,484.1,29.43470872,15.66880206,71.63867,43.57741,99.3923,6729,91.7,65.21852391,5.202129831,16.9,139098,25161,30.85476203,7.376354988,926.5,289.4240727,64.75201409,10.3,Yes,15.75549993,40.9,402.1,46.61785871,4.935010774,10.7,340.5,17,16.11445112,13.65758838,8.60148881,82.37921,69674,44.84765876,4.9,335036,24.50333696,13.82657386,42641,12.72728901,2697,0.804988121,11778,3.515443117,333,0.099392304,82332,24.57407562,192078,57.33055552,10730,3.572558225,50.70111869,17915,6.14982716,2019
48169,Texas,Garza,6591.943462,19.95628379,9.297052154,15.81100668,27.9,8.8,23.4,13.17133571,21.57385078,0,389.7,52.98013245,22.29994404,15.52313,30.63725,0,5448,71.1,27.29449322,3.306565895,26.5,93919,28958,35.36693192,12.41850357,7.5,117.9709005,56.0102063,7.1,No,8.169934641,19.9,430.3,0,0,8.4,698,9.5,0,0,11.81736795,15.31863,46587,72.89448209,0,6528,17.12622549,11.15196078,414,6.341911765,57,0.873161765,31,0.474877451,6,0.091911765,3396,52.02205882,2619,40.11948529,1448,22.4496124,34.45159314,1443,22.33400402,2019
48171,Texas,Gillespie,6522.124983,15.9070735,7.775871927,13.18986357,27.1,7.9,24.9,73.00801224,16.36415611,15.15151515,481.5,32.51211632,23.62687611,113.11791,71.30526,86.3169,1861,94.9,55.24273997,2.577124233,17.6,110951,23971,29.50915466,16.5906263,13,50.21922624,73.07298838,8.4,Yes,17.96690307,21.7,308.1,0,0,13.8,71.2,12.8,0,18.86017951,18.70609982,56.29363,58412,48.65780558,0,26646,20.20565939,29.23515725,102,0.382796667,305,1.144637094,115,0.431584478,38,0.142610523,6270,23.53073632,19871,74.57404489,1021,4.139133255,51.58372739,13326,53.65382293,2019
48173,Texas,Glasscock,0,16.50572053,0,13.89027987,28.4,6.9,23.1,0,20.66682945,21.05263158,0,0,20.20905923,0,0,0,0,100,49.15730337,2.612481858,11.5,158750,22422,13.58381503,7.610350076,0,0,0,7.2,No,6.976744186,44.3,0,0,0,9.9,0,9.8,0,0,17.21311475,0,78088,34.09090909,0,1348,25.14836795,15.50445104,21,1.557863502,5,0.370919881,1,0.074183976,2,0.148367953,501,37.16617211,815,60.45994065,203,14.88269795,45.3264095,1226,100,2019
48175,Texas,Goliad,9044.575566,18.45115067,7.317073171,14.33504444,30.5,7.4,25.4,58.41886269,17.07532108,13.33333333,770.2,28.53745541,14.23699915,0,39.67204,26.44803,6859,99,61.37879911,4.932182491,24.7,112105,20673,36.54916512,13.30317946,16,211.1653689,85.05209441,9.3,No,10.41666667,57.3,425.7,0,0,12,109.3,13.8,0,26.81067831,10.42154567,13.22401,52403,54.82423336,0,7562,21.33033589,22.03120868,303,4.006876488,78,1.031473155,35,0.462840518,2,0.02644803,2755,36.4321608,4370,57.78894472,64,0.897112419,50.22480825,7210,100,2019
48177,Texas,Gonzales,8192.80401,22.14292367,8.638996139,15.44116446,29.4,7.5,27,39.17301964,17.09142128,15.625,204.2,57.03090988,24.88564646,38.32152,38.29034,33.50404,4342,84.5,37.51878085,3.482533917,26.2,93613,19946,34.6432452,13.41253114,134.5,652.0421767,81.46165484,9.7,No,20,26.8,408,53.86963548,0,11.4,102.7,12.2,0,30.05626813,12.69434478,52.64921,45052,73.50885368,0,20893,27.16220744,16.29732446,1260,6.030727995,379,1.814004691,109,0.521705835,25,0.119657302,10652,50.98358302,8644,41.37270856,1763,9.247311828,49.53333652,12930,65.27995153,2019
48179,Texas,Gray,9702.512031,18.92339084,7.070260716,16.59975788,31.9,7.2,24.3,92.36742845,18.99009698,25,361.9,64.91043203,22.39210709,39.60396,40.1714,22.31744,6583,94.7,46.07245912,5.282375852,24,96254,20661,28.48777127,16.72167217,116,497.2778326,82.1491619,7.1,No,14.36363636,20.7,511.1,55.64830273,0,10.6,116.4,16.4,0,19.35576521,12.84020705,53.56186,46599,60.65934066,0,22404,25.53115515,15.8677022,1074,4.793786824,348,1.553294055,151,0.673986788,1,0.004463489,6477,28.91001607,14169,63.24317086,993,4.663285433,46.61221211,4369,19.38761926,2019
48181,Texas,Grayson,8678.162778,16.49546909,7.656569411,16.41992638,30.6,6.8,26.7,71.93510759,18.47412833,30.50847458,396.9,41.64020044,19.44287669,49.90837,62.5286,108.28123,5987,94.2,58.70974276,3.48758465,19.2,100093,21621,33.89688088,11.93122003,336,272.6796866,68.96781344,10.2,Yes,15.09054326,31,434.7,58.68156572,6.11394164,10.7,167.2,17.9,8.315100743,18.53370904,11.82643667,70.15403,54431,54.02843602,4,131140,23.80356871,17.48818057,7753,5.91200244,2372,1.808754003,1823,1.390117432,109,0.083117279,17572,13.39942047,99160,75.6138478,3071,2.598798341,51.15677902,52159,43.15047528,2019
48183,Texas,Gregg,10077.25306,18.1815034,7.863340564,16.23460919,31.4,5.9,26.6,80.62597552,19.01407578,27.04918033,838.8,55.49757063,19.47250774,81.61946,90.78603,134.55786,4528,93.8,55.62387664,5.125624653,23.6,96958,20826,38.89730003,13.8995515,564,454.1739309,72.07084645,10.2,Yes,17.82113108,21.3,488.3,71.15322965,7.787928711,10.9,455.6,21.3,7.003932978,20.85295539,10.07829268,118.34607,47208,60.02000191,10,123367,25.86185933,15.18963742,24934,20.21123964,1228,0.995403957,1780,1.442849384,134,0.108618999,23382,18.95320467,70752,57.35083126,4853,4.258586497,51.32409802,16266,13.36235932,2019
48185,Texas,Grimes,9495.590908,19.93042711,9.57733813,17.05918596,30.8,5.8,29.5,39.71583221,17.65256479,32,439.8,37.74244278,21.04874809,21.68335,21.366,14.244,4501,92.8,43.17299074,5.275779377,25.7,95089,18824,40.60199575,7.58917278,107.5,392.7945045,74.29204056,10.2,Yes,17.15713493,36.5,462.8,60.88156506,0,12.2,400.3,19.2,0,25.13536441,12.29251488,39.171,48023,65.14917127,5.8,28082,22.62659355,16.83284666,4297,15.30161669,269,0.957908981,115,0.409514992,25,0.089024998,6840,24.35723951,16364,58.27220284,915,3.534319595,45.44192009,18331,68.90317246,2019
48187,Texas,Guadalupe,6346.007459,16.54874114,8.280718796,14.2249369,32.1,7.7,23,72.1050991,21.37983207,30.10752688,206.3,26.44632414,15.03977243,36.06737,34.44842,27.55873,3954,94.2,60.84879708,3.307960263,12,120236,31022,29.63370338,5.989759444,295,195.4237715,49.56344518,10.4,Yes,12.69922354,40.8,318.4,43.56033106,5.172971225,11.1,116.4,11.5,7.722454968,14.33825097,9.201736807,26.30606,66886,41.35499354,3.2,159659,25.59517472,13.34844888,12006,7.519776524,1556,0.974577067,3041,1.904684359,331,0.207316844,60682,38.00725296,80481,50.40805717,3889,2.755849714,50.50075473,34412,26.16225586,2019
48189,Texas,Hale,7921.925641,25.83205208,9.695371998,16.70741818,31.3,7.6,25.9,74.06335291,17.3729366,35,535.5,55.45164485,22.98961068,29.186,26.36667,117.18521,4602,88.5,46.18127444,5.129650507,27.7,82601,19559,35.85086042,14.88486122,75,221.5886428,58.87751745,7.6,No,15.06730352,18.5,408,42.09418574,5.46149645,9,76.8,12.7,9.731697111,15.43937202,11.48413511,58.59261,43570,71.55664222,0,34134,27.51801723,13.12767329,1651,4.836819593,592,1.734341126,217,0.635729771,40,0.117185211,20278,59.40704283,11588,33.94855569,1964,6.139226658,48.11038847,8379,23.09982632,2019
48191,Texas,Hall,9267.082073,27.00559719,13.43283582,19.18744309,29.2,5.9,26.1,42.61855055,14.00135008,33.33333333,318.7,44.29530201,29.52261307,31.86743,0,0,5230,100,47.15302491,6.200177148,41.4,65176,14689,35.76341128,22.30720204,8.5,268.9022461,0,7,Yes,10.82251082,17.9,463.4,0,0,12.4,0,20.5,0,0,15.36423841,32.56268,32980,72.84894838,0,3071,22.98925432,23.67307066,246,8.010420059,45,1.465320742,13,0.423314881,2,0.065125366,1046,34.06056659,1727,56.23575383,216,7.212020033,50.89547379,3353,100,2019
48193,Texas,Hamilton,11075.05391,15.75952435,4.889589905,14.33630939,27.9,6.9,24.7,46.17823177,17.34573401,14.28571429,196.1,34.9907919,22.93577982,96.33911,59.36832,71.24199,8564,98.8,54.63917526,3.936789576,25.8,97354,18466,24.7761194,21.67630058,9,128.8290867,115.9588346,8.6,No,14.69194313,23.5,580.1,0,0,12.1,143.8,17.2,0,36.09922129,14.55040872,83.11565,44230,53.55871886,0,8422,21.62194253,25.10092615,54,0.641177868,154,1.828544289,70,0.831156495,6,0.071241985,1051,12.47922109,7129,84.64735217,226,2.905257745,50.26122061,5483,64.3771281,2019
48195,Texas,Hansford,9469.683564,21.67482344,5.719557196,16.35169053,30.3,5.4,25.2,87.68929271,17.41761969,22.22222222,231.7,45.26748971,26.67660209,36.11412,18.35873,36.71746,2454,98.9,44.31988042,2.521008403,17.1,88815,20846,17.73794808,18.05706031,11,220.0440088,115.6947106,7.1,No,13.45177665,18.3,462.1,0,0,9.7,0,11.8,0,43.8630441,19.83471074,36.71746,55761,56.9415081,0,5447,28.87828162,14.87057096,36,0.660914265,89,1.633926932,21,0.385533321,0,0,2582,47.40223977,2761,50.68845236,835,16.21989122,48.88929686,2264,40.33493675,2019
48197,Texas,Hardeman,10522.05318,19.4497609,6.859205776,16.96631408,29.5,6.6,26.2,34.21116212,16.94831611,18.18181818,260.4,44.28904429,24.22300545,102.40655,100.15023,75.11267,4723,98.1,43.99066511,3.869407497,29,82689,15922,15.76026637,20.4813108,1.5,42.24757077,116.8461695,7.6,Yes,7.645259939,16.6,519.2,0,0,11.2,0,16.2,0,50.10378642,16.05839416,25.03756,39022,80.05215124,0,3994,22.23335003,21.50726089,204,5.107661492,47,1.176765148,22,0.550826239,0,0,929,23.25988984,2748,68.80320481,246,6.448230668,49.49924887,4139,100,2019
48199,Texas,Hardin,9022.844638,13.41698007,8.422570017,15.06402897,30.4,6.6,29.6,66.59284342,20.24123189,23.21428571,225.5,42.32234554,14.73581545,21.30606,29.75201,35.00236,5541,95.7,59.72528646,6.124975045,16.7,116321,23138,26.81831353,12.25098541,88,157.308593,81.32285172,9.6,Yes,11.77884615,47,424.4,62.88517168,5.383022774,10.2,130.4,18,10.03980487,23.79733879,7.882449876,38.5026,58829,39.83116631,6.1,57139,24.75892123,16.17984214,3119,5.458618457,345,0.603790756,379,0.663294772,13,0.022751536,3276,5.733387004,49468,86.5748438,226,0.431602467,50.79892893,28163,51.54754278,2019
48201,Texas,Harris,6591.278158,18.17799183,8.693296446,12.85510412,27,7.2,22.4,90.02230688,18.09407055,36.53846154,613.6,37.68145288,20.74813952,58.06191,67.48363,108.70453,5031,86.7,59.36824641,5.000520066,23.2,122009,24333,36.05805651,5.359561196,33020.5,730.3948253,54.70062071,12,Yes,20.406394,46.4,331.3,55.3044602,6.020868841,10,645.6,16.6,11.00796056,10.55696611,10.59497843,78.78822,58664,65.23806439,8.5,4652980,26.85341437,10.18663308,867598,18.64607198,50001,1.074601653,340963,7.327841512,5814,0.124952181,1998479,42.95051773,1381864,29.69847281,491301,11.76561168,50.27853118,49653,1.213280329,2019
48203,Texas,Harrison,8951.319455,17.91278614,7.744680851,16.33782465,35.2,6.5,30.8,61.44047782,19.06294271,33.68421053,528.9,41.22587677,17.40919436,27.05384,22.50191,22.50191,5647,93.5,51.9962276,5.202312139,22.7,93350,20584,32.22731876,11.27243214,233,346.6565497,76.6093194,10,Yes,12.27436823,25.8,443.9,54.67549356,7.20147379,12.6,176.4,21,10.00295087,24.36371175,10.37617196,52.50446,50584,59.35270707,7.3,66661,25.50666807,16.47590045,13773,20.66125621,804,1.206102519,510,0.765065031,85,0.127510838,8991,13.48764645,42223,63.33988389,1369,2.199479451,51.10034353,36789,56.05430361,2019
48205,Texas,Hartley,4047.701912,13.64505124,6.26450116,13.20457037,29.1,7.5,24.6,73.80402507,21.90149512,16,0,33.74485597,21.2081929,0,0,17.5716,2176,94.7,34.4760985,1.968103156,9.4,99333,25875,10.93375898,17.40038281,22.5,364.1660597,50.30181087,5.9,No,11.29943503,6.9,247.2,0,0,10,0,13.3,0,0,17.44360902,0,69000,55.87778353,0,5691,20.99806712,14.68986118,372,6.536636795,40,0.702864172,37,0.650149359,1,0.017571604,1526,26.81426814,3681,64.68107538,344,6.239796844,39.88754173,3471,57.25833058,2019
48207,Texas,Haskell,8346.615456,19.13636122,5.970149254,15.68392477,28,6.8,26.7,59.7389388,17.71297974,31.57894737,313.8,33.13840156,22.27835312,52.8076,34.80682,52.21023,3201,91.1,37.38140418,4.728618421,32.8,74484,16761,45.91002045,22.8832952,7,120.5753165,86.7814496,7.8,Yes,11.15973742,11.8,456.9,0,0,10.6,319.1,16.1,0,0,13.25196164,0,35075,72.75574113,0,5746,18.49982597,22.18934911,216,3.759136791,66,1.148625131,51,0.887573965,0,0,1678,29.20292377,3685,64.13156979,546,9.825445384,46.90219283,2809,47.61824038,2019
48209,Texas,Hays,5093.722971,17.41934118,7.39480198,15.0965912,27.5,7.7,17.4,73.17496993,22.16530302,31.49606299,659.9,19.44624003,15.64141613,42.05996,35.89995,89.98298,3824,89.4,68.5540202,3.127430286,11.8,118536,25380,26.92827247,6.553528635,468.5,243.6988122,49.24364834,10.3,Yes,21.65906128,48.7,267.9,42.94610264,3.483020276,9.2,173,13.4,8.310330556,12.46382242,8.500162101,52.2181,66525,45.31690335,2.7,214485,23.20488612,10.62824906,7863,3.665990629,2652,1.236450101,3692,1.721332494,318,0.148262116,83712,39.02930275,115371,53.78977551,6888,3.770796039,50.24127561,49822,31.71214523,2019
48211,Texas,Hemphill,7651.480058,16.4821524,5.803571429,14.72002187,28.4,8.4,23.6,81.82295771,19.44578868,0,117.3,52.84552846,20.26032824,96.87576,0,24.85089,3104,83.6,51.91919192,2.483940043,15.5,113691,31901,26.49056604,21.79704529,14,324.2241779,86.7260901,6.9,No,8.873720137,14.1,406.9,0,0,9.5,0,11.9,0,48.60267315,15.31791908,49.70179,64338,41.32397192,0,4024,31.58548708,14.28926441,13,0.32306163,65,1.615308151,46,1.143141153,5,0.124254473,1334,33.15109344,2568,63.81709742,298,7.708225556,50.37276342,1026,26.95035461,2019
48213,Texas,Henderson,10992.4261,17.92729964,7.286673059,17.16648724,33.2,6.2,32.6,63.13222635,16.9924671,26.47058824,313,43.28673793,21.15665466,33.79182,33.30702,45.64295,5226,95.8,48.72484792,4.150030928,26.2,89258,20015,30.1443418,11.26393913,269,339.8374087,89.84252463,10.4,Yes,14.3384822,41.2,520.6,70.57976233,6.669842782,11,160.6,18.8,15.38397572,25.34170868,10.95187643,48.11014,44500,64.96984098,4,81064,21.3485641,21.85803809,5064,6.246916017,745,0.919026942,550,0.678476266,83,0.102388237,10458,12.90091779,63338,78.13332675,1626,2.163068205,51.20398697,47206,60.11052819,2019
48215,Texas,Hidalgo,5602.931366,28.81659408,8.091003328,15.12499417,30,7,20.8,53.31021246,14.45876093,29.51807229,434.3,57.10174485,29.71260918,45.30249,26.02651,53.09872,5746,88.4,47.31159351,7.393106598,41.3,81662,14526,35.63694131,3.600665064,2622,312.4260863,30.59613413,9.4,Yes,27.19176859,21.5,286.9,43.45470202,4.628160372,9.9,177.4,10.1,3.212149132,10.52678913,11.38780399,70.06243,36978,85.02067814,3.4,860661,33.01996954,10.84968414,3506,0.407361319,4578,0.531916748,9408,1.093113316,366,0.042525454,793513,92.19808961,53320,6.195238311,154158,20.30684601,51.00231101,39813,5.138692952,2019
48217,Texas,Hill,8763.73975,17.78115543,7.898448519,16.7355879,29.1,7.3,29,51.10433469,17.80087005,15.94202899,275.4,39.12828133,22.63888889,31.35958,33.47094,44.62791,5490,95.7,49.25965098,3.878082022,22.2,92231,20119,29.4700771,11.97365795,59.5,170.7366065,89.48163347,10.1,Yes,16.43410853,40.5,447.8,57.34637209,0,11.6,127.4,17.6,15.12516071,26.83341329,13.55673134,25.1032,47162,63.73477673,5.3,35852,23.44917996,20.59857191,2347,6.546357247,327,0.912083008,197,0.549481201,49,0.136672989,7461,20.8105545,25200,70.28896575,1055,3.196098034,50.17851166,26761,76.26606629,2019
48219,Texas,Hockley,9370.740754,20.05844619,9.119638826,14.95907162,30.8,6.9,28.9,64.37322869,18.39021315,31.03448276,456.6,45.00072348,19.69990066,55.85392,47.6438,64.96881,4292,87,53.89064143,3.71783496,23.3,93558,20708,29.52614379,14.1783029,106,447.6351351,84.68559404,7.5,Yes,11.68108776,25.1,465.6,48.7428409,0,9.9,47.3,12.2,0,23.33192114,10.48476236,34.65003,48449,62.63157895,0,23088,25.95720721,14.3018018,828,3.586278586,318,1.377338877,127,0.5500693,11,0.047643798,11103,48.08991684,10757,46.59130284,980,4.522172489,49.99566875,9139,39.84739481,2019
48221,Texas,Hood,8079.865065,13.17873555,7.241215575,13.52211964,28.1,7,27.9,73.25622289,18.6533555,16.66666667,263.4,33.18874206,17.90463682,45.72876,49.76576,87.51909,3490,94.6,56.31697434,4.184344712,17.2,117361,25395,23.6130137,11.60806937,95,175.5617978,89.04783708,9.6,Yes,11.99235547,48.5,368.6,63.69967726,7.103954535,12.1,108.4,15.9,13.48554408,21.25465438,11.98456716,46.33364,64687,46.99038347,0,58273,21.28944794,24.47445644,440,0.755066669,560,0.960993942,532,0.912944245,50,0.085803031,7405,12.70742883,48903,83.92051207,865,1.655343986,50.90865409,16811,32.84553163,2019
48223,Texas,Hopkins,7840.528348,17.94742611,7.614852108,16.80190011,31.4,6.8,28.6,40.12968914,17.88501248,10.86956522,485.9,42.94556019,21.227147,27.47253,27.40026,57.54055,4342,93.9,52.01990286,3.569553806,21.1,93955,21150,30.89875112,11.26373626,53,146.7453,71.42659395,10.1,No,14.7645951,27.2,414.9,57.87994047,0,11.6,138,18.2,0,22.66897333,14.06633252,82.20079,44925,60.60783168,4.4,36496,24.90409908,18.02389303,2574,7.052827707,345,0.945309075,261,0.715146865,40,0.109601052,6174,16.9169224,26754,73.30666374,1068,3.181032942,50.80008768,20965,59.62572168,2019
48225,Texas,Houston,9082.29568,20.05840421,8.80195599,18.13294956,27.7,4.4,29.1,58.12826563,16.1277394,21.73913044,298.4,40.41399704,19.08555145,17.57933,26.06316,17.37544,4369,95.2,44.49644328,4.234558545,31.8,71284,14148,40.9704142,12.74501187,48.5,213.5340994,78.80082653,9.8,Yes,17.40211311,39.9,441.2,0,0,11.3,728.5,23.3,0,32.32684931,10.52631579,43.4386,37723,66.53789005,0,23021,19.76456279,21.63242257,5787,25.13791755,151,0.655922853,155,0.673298293,2,0.00868772,2522,10.9552148,14230,61.81312715,473,2.181935603,46.60961731,17440,73.48727457,2019
48227,Texas,Howard,9585.901387,19.98014971,9.816713265,15.63643446,36.6,6.8,24.4,82.36318976,19.83109679,14.89361702,491.9,67.45479833,16.95833333,32.69042,33.29634,133.18535,7159,91.8,45.60614578,4.304008487,23.1,96346,22462,33.33752041,12.25890814,225.5,607.3910467,87.00315181,7.5,Yes,13.02989737,17.6,537.1,62.34413965,6.898714331,10.5,375.8,13.8,10.00418357,28.03199596,10.09329941,88.79023,46899,59.4570459,7.5,36040,21.68978912,12.87735849,2218,6.15427303,613,1.700887902,435,1.206992231,28,0.077691454,15278,42.3917869,17503,48.5654828,2427,7.106673304,42.78024417,7025,20.0645493,2019
48229,Texas,Hudspeth,0,33.90842481,12.28668942,19.52645217,29.5,2.4,24.1,0.460299195,14.74481611,22.58064516,266.4,59.67078189,30.96246973,0,0,0,3788,94,18.91625616,5.985686402,25.4,58833,11773,38.38495575,2.467308167,3.5,105.1366777,0,6.1,Yes,19.07216495,37.9,257.2,0,0,10.6,0,12.3,0,0,14.98470948,0,39683,84.95867769,0,4408,22.70871143,15.72141561,90,2.041742287,82,1.860254084,69,1.565335753,7,0.158802178,3428,77.7676951,778,17.64972777,1041,29.82808023,48.59346643,3476,100,2019
48231,Texas,Hunt,9361.506487,18.35040846,8.625336927,16.41428069,31.7,6.9,25.9,65.53077361,18.70033755,27.52293578,496.4,35.18568964,19.6407265,29.32456,33.02369,73.50435,6070,90.4,54.7806368,3.921710415,22.7,98861,19391,29.49546617,11.94704202,315,365.2004545,77.32701128,10.4,Yes,17.95329225,41.1,457.1,71.30698809,8.125819135,11.3,130,18.7,12.32826545,23.36224278,10.77591885,74.56963,53421,55.33128801,4.8,93872,23.91021817,15.80876087,7434,7.919294358,1104,1.176069542,1426,1.519089824,159,0.169379581,15421,16.42768877,67327,71.72213227,1863,2.199813435,50.72545594,48776,56.63133207,2019
48233,Texas,Hutchinson,10051.73609,17.24404563,9.017560513,16.14153673,31.1,6.9,30.9,84,19.16390937,36,395.7,53.0906333,19.47011021,32.54149,42.10526,9.35673,5199,93.8,58.95107487,6.015758092,17.2,98425,19425,33.35114912,19.06001581,96,482.7759618,94.2594167,7.1,No,11.09101869,18.4,509.6,62.35802414,0,10.6,101.8,16.1,0,29.55354446,12.19554031,32.74854,53465,46.86538917,7.2,21375,25.58596491,16.20584795,536,2.507602339,468,2.189473684,144,0.673684211,18,0.084210526,5000,23.39181287,15014,70.24093567,438,2.166815079,49.72631579,4998,22.56433409,2019
48235,Texas,Irion,0,14.78564868,0,12.98504327,29,5.9,23.9,79.67479675,18.93616708,20,0,0,14.10358566,0,0,0,2328,100,73.06122449,2.971576227,13.2,116375,22242,29.8102981,32.11303789,1,63.23110971,0,7.3,No,12.87878788,36.1,0,0,0,10.8,379.9,13,0,0,12.34256927,0,63827,31.53846154,0,1516,22.09762533,21.56992084,17,1.121372032,18,1.187335092,4,0.263852243,0,0,399,26.31926121,1067,70.38258575,0,0,49.07651715,1599,100,2019
48237,Texas,Jack,9640.485758,16.92046829,7.602339181,16.9927002,28.6,6,24.1,60.38257408,19.74491146,11.11111111,428,39.05831996,20.85918854,34.30924,0,11.32246,5601,98,40.0589722,3.740458015,23.6,107108,24267,25.64917859,14.8673376,19.5,218.7202064,103.9172277,8.6,No,10.3960396,37.3,463.7,0,0,9.7,134.1,16.9,0,25.68878043,13.55589277,22.64493,47824,58.01104972,0,8832,21.81838768,16.7798913,347,3.928894928,100,1.132246377,50,0.566123188,10,0.113224638,1491,16.88179348,6801,77.00407609,276,3.31292762,43.86322464,4813,53.21760283,2019
48239,Texas,Jackson,7679.606648,17.38073046,7.621082621,14.25636096,31,7.8,24.7,50.09591474,18.43203918,33.33333333,310.5,39.87138264,18.66119097,6.7254,27.0179,0,4400,96.3,55.85379783,3.991311431,20.2,103574,23026,25.35733192,12.10572332,31,208.3473352,75.86020049,9.5,Yes,13.69863014,38.2,404.2,0,0,10.8,124.2,14.1,0,28.40157874,11.45542291,47.28132,49350,54.2556391,0,14805,25.4508612,17.7169875,871,5.883147585,126,0.85106383,175,1.182033097,7,0.047281324,4948,33.42114151,8615,58.18980074,423,3.085339169,50.4424181,8701,61.81882771,2019
48241,Texas,Jasper,10391.78559,16.82596435,8.961038961,17.20009966,31.8,6.1,24.2,52.97955755,18.5302746,7.5,366.1,49.60083759,16.07022282,36.46768,30.93276,30.93276,4829,96.2,41.03701826,7.443946188,28.3,89455,17986,28.19553269,14.02603232,121,339.8399101,85.99563839,9.5,Yes,11.65718928,41,485,43.53883664,0,12.9,156.9,21.8,14.9932062,27.98488816,9.96978852,56.24139,43368,57.58019867,4,35561,24.03194511,19.29923231,5705,16.04285594,247,0.694581142,183,0.514608701,26,0.073113804,2379,6.689913107,26611,74.83197885,208,0.623575968,50.4822699,27920,78.18538225,2019
48243,Texas,Jeff Davis,0,20.91176552,0,14.57632842,27.2,8.5,24.9,47.82237404,14.43528997,0,0,34.48275862,28.85572139,45.45455,0,219.29825,4295,100,35.32338309,3.136882129,34.8,84156,20333,2.83286119,31.81818182,4.5,206.4693737,0,5.6,No,9.268292683,24.2,180.5,0,0,12.6,0,9.8,0,0,18.79699248,43.85965,38537,56.41025641,0,2280,8.50877193,33.07017544,14,0.614035088,32,1.403508772,22,0.964912281,1,0.043859649,778,34.12280702,1406,61.66666667,234,10.73394495,48.94736842,2342,100,2019
48245,Texas,Jefferson,9460.701707,19.04756355,10.19784462,17.14933921,34.4,5.7,29,60.8630333,16.80646113,18.58974359,578.4,43.86592452,20.04680264,58.11237,56.18438,88.9586,4988,85.9,52.56633852,7.318232219,27,98386,17753,42.69073673,11.77953424,1797,707.3466432,68.03797842,10,Yes,16.80838548,19.7,459.2,79.58270622,8.799087502,12.6,566.7,23.5,11.76030922,15.27195922,9.712833789,103.00469,47852,67.55062681,10.1,256299,23.98526721,14.07808848,85396,33.31889707,2565,1.00078424,10282,4.011720686,251,0.097932493,53224,20.76637053,103634,40.43480466,10482,4.420956735,48.74814182,21196,8.402008935,2019
