FIPS,State,County/Borough/Parish,Year,Health_Outcomes_Rank,Yrs_Potential_Life_Lost_per_100K,Percent_Fair_Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,Healthy_Food_Access_Index,Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate_per_100K_Medicare,Graduation_Rate,Percent_Adults_with_Some_Post-secondary_Ed,Percent_Unemployed_&_Looking_for_Work,Percent_Children_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,County_Affected_by_Water_Violation,Percent_Households_with_One_or_More_Severe_Problems,Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature_Age_Adjusted_Mortality_per_100K,Child_Mortality_per_100K,Infant_Mortality_per_1K_live_births,Percent_Adults_Diagnosed_Diabetes,HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children_w/o_Health_Insurance,Other_Primary_Care_Providers_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Percent_Non-Hispanic_Black_or_African_American,Percent_American_Indian_or_Alaskan_Native,Percent_Asian,Percent_Native_Hawaiian_Other_Pacific_Islander,Percent_Hispanic,Percent_Non-Hispanic_White,Percent_Not_Proficient_in_English,Percent_Female,Percent_Rural
48265.0,Texas,Kerr,2020,98,7992.8071939,18.289321371,8.1704668838,13.206662996,24.4,6.9,26.1,70.913853904,16.20894352,19.14893617,131.5,32.167152575,22.471038191,85.07347,66.78752,290.04866,2037.0,93.8,53.519720419,3.2268399854,23.3,98033.0,25529.0,38.883787369,14.887857695,237.52266814,80.887900259,8.5,,16.898656899,21.4,813.0,378.09330929,77.770251624,5.731441048,20.8,119.8,14.0,15.421290376,17.372542976,13.452566096,87.77788,53704.0,59.460610362,4.7634392031,52405.0,19.200457972,27.69964698,1.4578761569,1.144928919,1.0895906879,0.1049518176,27.468752982,68.445758992,2.1872050556,51.87672932,41.102267003
48267.0,Texas,Kimble,2020,100,0.0,19.230249201,6.862745098,13.992274084,30.6,7.0,27.9,60.646841763,15.508832995,2.7027027027,317.5,46.927374302,21.649484536,68.02721,45.85053,22.92526,1604.0,100.0,50.662739323,3.0687830688,35.9,81655.0,21011.0,42.519685039,11.337868481,101.99456029,90.822396803,7.5,,13.679245283,23.8,78.0,444.33329264,0.0,0.0,7.5,0.0,16.1,0.0,0.0,12.589928058,114.62632,42503.0,61.463414634,0.0,4362.0,17.560751949,29.34433746,0.5043558001,1.3984410821,0.8253094911,0.0917010546,24.919761577,72.67308574,3.1899468342,51.077487391,44.302148904
48271.0,Texas,Kinney,2020,128,0.0,24.11285106,8.0,13.631369338,27.1,8.9,21.9,69.983324069,16.345338963,16.666666667,106.8,48.409405256,22.208883553,0.0,0.0,0.0,3713.0,95.8,46.701030928,4.6937151949,26.6,91250.0,16650.0,19.694656489,0.0,26.198585276,55.014578863,7.6,,9.649122807,12.1,42.0,307.56497946,0.0,0.0,5.6,252.6,8.7,0.0,0.0,13.192612137,26.546319999999998,43192.0,59.487179487,0.0,3767.0,18.847889567,23.997876294,1.03530661,1.4600477834,0.4247411733,0.2123705867,60.153968675,36.341916645,9.7826086957,44.942925405,20.455808783
48273.0,Texas,Kleberg,2020,192,9351.0866851,27.932046539,7.773512476,15.040413037,34.0,6.8,21.4,50.640965659,17.790307364,10.714285714,739.8,35.750870723,19.745273006,45.03345,54.61146,41.7617,7996.0,88.7,62.061288633,4.9651241281,33.3,92841.0,13864.0,41.206423815,8.6850231601,499.53168904,44.94979551,9.1,,17.633410673,20.5,425.0,505.94266195,39.292730845,0.0,5.8,108.8,13.0,0.0,11.707492795,9.1129546905,44.97414,42605.0,67.918708038,4.9531700288,31129.0,24.221786758,12.942914967,3.3505734203,0.9155449902,2.4703652543,0.1702592438,73.404221144,19.856082752,2.5202890114,48.796941758,18.870278532
48275.0,Texas,Knox,2020,226,11713.9652,19.60260266,8.2595870206,14.596867712,24.8,6.4,21.8,39.338531863,17.871021682,50.0,134.8,23.752969121,25.025782056,26.954179999999997,0.0,0.0,4327.0,98.6,56.958393113,3.6152796726,31.5,90741.0,20517.0,24.289911851,16.172506739,221.38299258,63.535765341,7.8,,9.8181818182,13.6,70.0,557.07654869,0.0,0.0,7.5,0.0,13.2,0.0,0.0,18.1640625,164.24856,39726.0,64.52991453,0.0,3653.0,26.416643854,19.874076102,5.2833287709,1.3687380235,0.3011223652,0.0547495209,34.9028196,57.295373665,5.0376375217,50.479058308,100.0
48277.0,Texas,Lamar,2020,206,9637.4401558,19.558620172,8.8082901554,17.973480918,34.3,5.8,37.3,63.647500653,15.918780649,15.094339623,641.3,47.156096675,19.468647696,50.41644,60.32819,104.56885000000001,5445.0,96.0,52.942699344,3.7780746431,22.2,89655.0,17191.0,41.411824669,15.326597697,386.24483069,78.607161717,9.9,,16.618610747,16.2,876.0,481.19512545,57.084866168,6.5416484954,15.0,156.1,20.2,13.413276461,23.322372778,11.858450474,98.53604,45767.0,62.569508804,6.3344716187,49728.0,23.795447233,19.198439511,13.107303732,1.8359877735,0.7882882883,0.0542953668,8.0578346203,73.988497426,1.0734768964,51.797779923,47.082923302
48279.0,Texas,Lamb,2020,221,9657.2018492,26.104734081,8.6722947045,16.316045368,26.4,8.1,27.6,69.37110968,16.320580831,42.857142857,401.2,52.376627309,25.08733223,22.71007,15.19988,22.79982,3037.0,97.5,49.619079165,4.4215742329,27.8,83543.0,17862.0,45.368106493,18.925056775,341.47309907,79.577189874,7.5,,11.838006231,21.5,197.0,472.4611908,0.0,0.0,18.2,189.0,13.0,0.0,29.665730783,14.677206851,68.39945,42700.0,70.252951096,0.0,13158.0,27.800577595,16.841465268,3.412372701,1.7175862593,0.3951968384,0.113999088,55.867153063,39.177686579,7.5089489099,50.425596595,57.687629677
48281.0,Texas,Lampasas,2020,16,6657.886622,16.640287912,5.8561425843,14.280502671,30.0,7.2,25.3,49.006454236,18.460983657,12.5,527.9,33.0405688,20.151059185,42.80211,14.13161,51.815909999999995,7743.0,99.2,60.468031759,3.7109163691,20.2,109528.0,26315.0,31.007751938,14.742949541,140.60894489,74.209714726,9.0,,14.963744232,39.9,299.0,362.21398201,0.0,0.0,5.7,69.2,14.5,0.0,25.678573659,12.793473936,32.97376,55151.0,50.709606987,0.0,21229.0,22.10184182,19.619388572,3.5093504169,1.2906872674,1.3613453295,0.4710537472,19.826652221,72.090065476,0.8921246924,50.723067502,68.267520455
48283.0,Texas,La Salle,2020,146,7939.2092938,27.677836159,9.1988130564,14.495445635,29.5,6.3,24.6,0.3775776939,19.272072511,13.888888889,329.6,63.015753938,16.561159894,0.0,0.0,53.1138,4701.0,87.6,17.9379715,2.4353120244,35.5,80443.0,18138.0,29.24120913,5.2742616034,84.911822338,60.793487167,8.2,,24.523809524,31.8,85.0,397.26834176,0.0,0.0,9.1,138.8,5.0,0.0,0.0,7.4694140373,119.50604000000001,40072.0,87.391304348,0.0,7531.0,19.625547736,13.716637897,0.5709733103,0.7568715974,0.3717965742,0.0265568982,87.066790599,11.392909308,9.3464715259,40.817952463,46.354923032
48285.0,Texas,Lavaca,2020,24,6553.8721132,16.155863494,7.3981191223,12.803812709,35.5,7.6,33.5,62.295592587,18.33732477,25.0,159.5,32.090841767,18.196625187,69.78367,29.8359,14.91795,5587.0,98.7,51.287178205,3.1534608379,22.2,112427.0,22065.0,26.615646259,12.461369754,153.62530536,70.324901043,9.6,,14.276485788,31.9,283.0,348.40584213,0.0,0.0,19.0,102.5,14.7,0.0,32.470578048,12.26661313,54.699149999999996,51128.0,42.534864643,0.0,20110.0,23.625062158,23.286921929,5.8478368971,0.6364992541,0.5072103431,0.0845350572,19.249129786,73.182496271,2.0051194539,51.158627548,81.316513523
48287.0,Texas,Lee,2020,74,8047.590251,17.961763839,7.5799721836,14.878234008,41.1,7.7,35.0,47.188779196,18.406643853,21.428571429,139.7,36.958497425,22.047990664,23.27882,29.16472,58.32944,3788.0,95.1,49.406802004,3.1087533156,17.8,97559.0,21232.0,40.632805995,11.057440494,252.50274782,83.507797982,9.7,,15.960099751,33.9,242.0,382.56067539,66.225165563,0.0,15.5,139.0,14.8,0.0,28.752399557,13.208542051,34.99767,55834.0,63.832982878,0.0,17144.0,21.873541764,18.490433971,10.510965936,1.1374241717,0.5657956136,0.2158189454,23.880074662,63.351609893,2.9552964649,49.784181055,69.720683843
48289.0,Texas,Leon,2020,208,11166.971052,18.140809611,7.1967100754,15.692028652,33.8,6.9,27.8,19.308374502,16.875078458,16.981132075,272.6,47.203848467,24.654907975,0.0,17.37116,11.58078,5009.0,96.8,37.071202076,5.0203086921,24.4,108657.0,21430.0,36.354300385,17.978310039,110.75248402,109.60948705,9.7,,12.420382166,46.8,323.0,482.67672599,64.127228421,0.0,19.5,180.5,18.0,0.0,44.424327768,16.966707768,28.95194,47065.0,51.46875,0.0,17270.0,22.501447597,24.470179502,6.8616097279,0.8859293573,0.7469600463,0.0231615518,15.01447597,75.77880718,3.5885913999,50.277938622,100.0
48291.0,Texas,Liberty,2020,205,10088.850242,20.35178764,8.748403576,16.686172315,33.8,6.7,38.3,54.517932922,18.805088272,22.413793103,377.7,49.457111835,21.672886486,23.90686,25.48568,18.535040000000002,7337.0,91.2,38.775881684,5.8477540786,23.2,96358.0,21414.0,28.741285455,8.7260034904,409.6518276,87.677308429,10.3,,15.169855525,59.7,1475.0,529.53763808,72.515468017,7.02172761,19.7,396.3,17.8,10.330373284,30.554203512,13.224645729,39.38695,52577.0,66.212406015,4.6186586705,86323.0,26.49120165,12.803076816,9.3926300059,1.1711826512,0.7599365175,0.1065764628,26.775019404,61.498094367,3.9555071112,50.425726631,63.227264915
48293.0,Texas,Limestone,2020,223,9744.6783384,21.404290787,10.062590274,16.950345332,29.5,6.4,29.9,61.418063633,16.667881512,20.833333333,276.3,46.541693601,21.138947011,34.00349,29.76317,46.7707,6417.0,95.3,44.50501143,4.6791284677,33.0,83791.0,19579.0,33.308114242,9.3509584732,372.74265761,63.907019547,9.9,,13.486637663,29.3,390.0,460.45359598,60.892781863,0.0,23.0,137.4,19.2,0.0,23.741545879,11.298606016,63.77822,43226.0,74.536340852,0.0,23519.0,22.394659637,19.477868957,16.658871551,1.2160380969,0.799353714,0.0765338662,22.683787576,58.029678133,5.1438178761,48.369403461,53.617858365
48295.0,Texas,Lipscomb,2020,50,0.0,17.45795832,6.309148265,13.919322732,28.1,6.0,28.1,0.5148394912,19.097776287,0.0,0.0,41.522491349,29.498737829,0.0,0.0,0.0,5581.0,97.7,49.942462601,2.7157513579,17.5,106091.0,25532.0,24.586549063,29.603315571,125.31328321,69.196171145,7.0,,7.6923076923,24.3,44.0,360.54195016,0.0,0.0,5.7,0.0,12.0,0.0,0.0,27.497314715,29.80626,57332.0,62.532299742,0.0,3355.0,25.842026826,18.122205663,0.8345752608,2.086438152,0.7749627422,0.1788375559,34.485842027,61.073025335,4.2486722899,48.315946349,100.0
48297.0,Texas,Live Oak,2020,54,7364.5890513,20.585696295,7.5081610446,14.521777204,28.7,8.0,21.4,33.787182378,17.920723064,13.953488372,747.5,32.094594595,20.766478125,8.214229999999999,16.43926,16.43926,4756.0,92.4,44.357272179,3.7645709918,25.6,102708.0,22783.0,29.43615257,11.499917858,320.07878862,85.644640622,9.2,,13.351498638,51.0,154.0,349.98335862,0.0,0.0,14.5,106.7,12.5,0.0,28.487661282,15.0,32.87851,48814.0,61.417322835,0.0,12166.0,19.891500904,20.590169324,4.1098142364,1.2247246424,0.7562058195,0.0986355417,40.432352458,53.394706559,5.4499476805,45.199736972,100.0
48299.0,Texas,Llano,2020,111,8687.7416983,16.332048434,8.1244598099,13.023916645,26.5,6.6,27.1,79.560644526,15.065337557,35.0,56.6,47.192559421,20.658001028,80.15087,50.817699999999995,55.437490000000004,5108.0,96.1,45.625965997,3.6638183308,23.4,105524.0,24116.0,30.176138252,12.258368694,141.33688061,98.513518786,8.8,,13.700966458,33.9,391.0,400.78904517,0.0,0.0,11.7,141.7,15.6,17.400107564,18.432787676,13.42143906,27.718749999999996,54019.0,58.899176955,0.0,21646.0,15.513258801,36.117527488,1.0024946872,0.947057193,0.6144322277,0.0369583295,10.935045736,85.803381687,2.1013908486,51.575348794,45.179006269
48303.0,Texas,Lubbock,2020,144,8347.4807303,20.563234126,8.8743528753,14.618253287,34.7,7.0,26.8,89.65358945,19.283906513,35.602094241,795.8,33.967727128,15.965177044,82.23442,54.64979,155.16636,4034.0,91.4,64.910854879,3.0599459374,20.3,101909.0,20616.0,38.165400562,8.7148824638,863.40364668,76.06673995,8.2,,18.752579684,10.4,3776.0,433.82146546,52.047842925,5.0405662006,7.9,176.7,15.9,14.523233898,14.489381251,9.4384534456,144.43158,50377.0,54.949407797,5.18163303,307412.0,23.84031853,12.426320378,7.0192445318,1.1212965011,2.451758552,0.1349979832,35.934186043,53.019075378,1.90949302,50.729314405,11.335540166
48305.0,Texas,Lynn,2020,195,9192.8290557,23.562188317,8.8122605364,15.659791772,28.5,7.0,25.4,23.043110735,16.871932566,29.411764706,238.9,46.176046176,19.004808697,51.20328,17.01548,0.0,4425.0,95.5,56.657018813,3.2467532468,26.8,106231.0,17797.0,33.788174139,18.774534904,121.40455734,72.558910925,7.4,,10.672853828,25.1,94.0,483.43837155,0.0,0.0,15.9,107.0,12.5,0.0,32.140031646,12.081784387,68.06193999999999,43436.0,57.998683344,0.0,5877.0,26.782371958,16.84532925,2.2460438999,1.8546877659,0.4764335545,0.0170154841,47.234983835,49.106687085,2.216066482,49.004594181,56.720202874
48307.0,Texas,McCulloch,2020,112,8463.9811174,20.154204216,7.654723127,14.433364696,35.0,6.6,31.7,53.990100205,17.00148794,15.789473684,377.0,38.946791004,21.196358908,50.2702,25.040689999999998,25.040689999999998,4859.0,99.2,53.685432385,3.3306687983,28.2,82214.0,18534.0,37.054354179,15.081060701,47.741242466,78.709169618,7.8,,15.322580645,20.7,155.0,460.42742294,0.0,0.0,13.1,132.0,13.8,0.0,31.414160806,13.015532941,37.56104,42719.0,66.575716235,0.0,7987.0,22.173531989,22.261174408,1.7778890697,1.1894328283,0.8263428071,0.0876424189,32.89094779,62.87717541,1.190161333,49.768373607,35.325365206
48309.0,Texas,McLennan,2020,89,7298.8494537,20.283649634,8.2675546785,15.744620118,32.8,5.5,23.6,65.814410871,18.780887596,26.436781609,845.7,33.565539009,17.910175472,74.42519,52.237370000000006,153.17725,6017.0,90.5,58.488992662,3.5711279107,23.4,100595.0,19738.0,37.36523797,11.701073394,422.89142211,58.411214953,10.4,,18.67867179,17.1,3035.0,388.88115054,55.344367196,6.8851099129,9.8,208.1,18.3,9.816927567,13.231965643,9.5728666855,72.26824,48858.0,61.807808723,3.8883407812,254607.0,24.689423307,14.380987168,14.02435911,1.132726123,1.7980652535,0.1182214158,26.730608349,55.629263924,4.4393818648,51.115248206,23.351893949
48313.0,Texas,Madison,2020,160,9957.1443107,19.462672377,7.3646850044,16.197061008,27.0,6.1,28.4,0.0,20.124666905,13.513513514,309.4,47.058823529,21.823146398,21.09408,34.66926,27.7354,6152.0,97.5,35.79175705,4.3867306853,23.4,103948.0,20617.0,27.331081081,9.843903811,314.49912441,73.699278597,9.8,,20.145631068,31.8,223.0,502.08330158,82.365538259,0.0,13.3,342.6,17.4,0.0,22.445544049,12.785829308,27.7354,45445.0,69.34710439,0.0,14422.0,21.162113438,15.608098738,19.220635141,1.1995562335,0.7904590209,0.0901400638,23.353210373,54.950769657,4.4287833828,42.566911663,67.403395785
48315.0,Texas,Marion,2020,242,12439.00288,19.826007938,9.8613251156,16.990876974,40.2,6.2,26.4,28.541627157,15.537697023,30.0,327.9,41.450777202,18.978298962,0.0,10.072519999999999,10.072519999999999,5001.0,96.6,42.864556305,4.5774647887,34.0,82618.0,15461.0,22.684931507,7.9491255962,645.19306541,112.98763083,9.9,,13.454960091,49.2,248.0,575.65973743,0.0,0.0,18.1,216.9,22.6,0.0,36.616108271,11.311053985,30.21757,38011.0,74.29245283,0.0,9928.0,18.090249799,26.369863014,21.051571313,1.2489927478,0.9065269944,0.0805801773,4.2606768735,70.618452861,1.5547263682,51.228847703,100.0
48317.0,Texas,Martin,2020,212,11636.015796,18.754981817,8.2335329341,13.53934553,35.8,8.6,27.1,38.091269014,20.334775668,5.1282051282,337.7,57.042253521,22.670178282,35.54924,17.38224,0.0,5195.0,100.0,53.247794707,2.4225151407,19.6,165061.0,30845.0,21.151653364,14.219694277,185.98884067,78.005885899,7.5,,17.17791411,33.5,84.0,498.32588498,0.0,0.0,4.2,0.0,8.2,0.0,25.952455102,17.792421746,34.76447,56484.0,51.265822785,0.0,5753.0,31.096819051,11.26368851,1.8251347123,1.3731965931,0.5214670607,0.0869111768,47.436120285,49.191726056,2.8954527789,49.40031288,100.0
48319.0,Texas,Mason,2020,57,0.0,16.930341069,6.8965517241,12.270823258,25.9,7.9,23.2,69.915254237,16.564631265,33.333333333,118.4,18.934911243,28.08539026,0.0,23.36449,46.72897,2195.0,98.1,48.751642576,3.0916245082,23.4,87871.0,19213.0,38.390804598,21.316911416,73.072707344,101.37092103,7.8,,13.017751479,15.8,51.0,290.34478277,0.0,0.0,12.1,0.0,13.8,0.0,0.0,25.490196078,46.72897,49560.0,46.153846154,0.0,4280.0,20.911214953,28.504672897,0.4672897196,0.7476635514,0.3271028037,0.2570093458,26.098130841,72.219626168,4.4326241135,49.929906542,100.0
48321.0,Texas,Matagorda,2020,211,9897.3777015,23.477611819,8.5486018642,16.11490721,37.7,6.0,33.7,66.898261675,16.663297637,32.558139535,309.4,54.618768328,21.772360402,38.00217,32.82994,41.03743,6173.0,92.7,47.162177783,6.1258278146,27.8,91414.0,16354.0,36.612767745,14.929424539,346.94349583,81.036395675,9.8,,17.453347969,26.1,612.0,480.5165999,58.467098969,0.0,9.8,205.5,16.9,12.660631766,24.512951009,12.019826518,54.71657,48830.0,65.86013986,5.4473224465,36552.0,25.508864084,17.019588531,10.335959729,1.3815933465,1.8849857737,0.1285839352,42.911468593,43.658349748,6.6210045662,49.619719851,36.417633916
48323.0,Texas,Maverick,2020,153,6969.6877604,35.165869361,7.9604578564,16.61157805,38.3,6.8,29.5,80.176195215,15.485189151,17.5,481.0,64.025098768,27.039314254,25.766109999999998,18.80824,29.06728,7677.0,92.2,51.551975557,8.0961789062,35.0,83443.0,14774.0,32.802443548,2.5766112409,179.26761348,36.663611366,8.2,,24.414303329,19.1,566.0,348.8674524,57.194994076,5.4275880328,16.5,172.2,10.0,0.0,15.484051427,12.774493243,46.16568,35594.0,76.292689617,2.4974276495,58485.0,31.197743011,11.825254339,0.2479268188,1.7594254937,0.6993246131,0.0359066427,95.190219714,2.6912883645,25.65515926,50.110284688,9.2557779498
48325.0,Texas,Medina,2020,40,6910.1292328,20.297050184,8.1729567608,13.202087644,33.8,8.3,25.4,54.251619354,18.800971233,21.666666667,231.7,31.126351886,16.839651023,27.963089999999998,17.67444,33.38505,4575.0,94.6,57.347182019,3.4545033573,17.9,120525.0,24712.0,31.006465141,6.3915631367,210.66003282,54.74874382,9.4,,12.909632572,54.6,602.0,336.46046971,62.320024068,6.1823802164,12.6,150.8,9.1,0.0,16.434577176,11.133718564,19.63826,59304.0,58.636085091,3.8151697017,50921.0,23.078886903,16.670921624,2.4783488148,1.0624300387,0.8719388857,0.1669252371,52.35560967,43.166866322,2.1811683138,48.398499637,61.555014563
48327.0,Texas,Menard,2020,87,0.0,18.318434615,0.0,11.869284283,33.5,7.7,24.8,76.85102587,15.966684169,0.0,188.3,32.258064516,25.632262474,47.08098,46.750820000000004,0.0,4853.0,95.2,33.263157895,4.0428061831,40.8,81840.0,17672.0,20.723684211,14.124293785,256.6495567,102.83256988,7.4,,13.903743316,33.6,48.0,648.6884802,0.0,0.0,13.8,0.0,12.7,0.0,0.0,18.34625323,46.750820000000004,35881.0,72.063492063,0.0,2139.0,17.671809257,31.743805517,1.3090229079,1.6362786349,0.1870032726,0.0,36.465638149,60.869565217,7.9637577492,50.350631136,100.0
48329.0,Texas,Midland,2020,33,7022.2760316,16.680296619,8.2433114589,12.504052855,34.5,8.1,25.3,66.220264188,21.823714035,38.834951456,575.6,50.968141394,19.845985644,35.74696,55.04757000000001,85.75832,3752.0,88.8,59.520657842,2.0992011889,13.5,150050.0,34167.0,30.179345813,10.057619252,313.91817654,59.968253541,7.9,,15.567086731,19.4,1656.0,362.13880163,55.599215196,5.9576691926,6.4,135.2,10.3,5.7977736549,22.14825522,14.548675449,87.49667000000001,80189.0,46.301894397,4.3041143747,172578.0,28.54709175,10.31359733,6.041905689,1.1444100639,2.2001645633,0.1199457637,45.336021973,44.882314084,5.503124729,49.528329219,12.291776258
48331.0,Texas,Milam,2020,145,9286.063093,19.946293507,7.4387947269,15.292339769,35.4,6.7,30.8,60.629316961,16.676510238,30.769230769,566.8,42.320321051,20.247850278,7.98308,15.9166,31.833190000000002,7046.0,95.0,50.354051928,5.49273021,25.4,91309.0,19529.0,36.966666667,13.970382788,230.36735366,89.643364776,9.9,,13.421750663,46.0,411.0,443.09841851,44.651918003,0.0,13.9,196.0,16.8,0.0,30.206566443,11.91906418,67.64554,46720.0,65.911474722,0.0,25131.0,24.615017309,20.285702917,8.6904619792,1.249452867,0.895308583,0.0676455374,26.922923879,61.851896065,2.0202457173,50.718236441,56.182089914
48333.0,Texas,Mills,2020,154,9012.9631651,17.44059984,9.3425605536,13.543155882,29.7,7.2,29.1,24.169367909,16.692236985,21.428571429,162.6,33.065236819,25.792630677,40.64215,40.64215,101.60536,6689.0,62.8,53.576642336,3.5125066525,24.6,85714.0,16426.0,32.884615385,14.224751067,30.590394616,77.490925405,8.2,,13.333333333,16.7,91.0,435.04926079,0.0,0.0,6.6,0.0,14.2,0.0,0.0,19.670542636,60.96322,47068.0,59.022118743,0.0,4921.0,20.483641536,28.571428571,0.8331639911,0.9754115017,0.426742532,0.020321073,18.390571022,79.089615932,3.7671957672,50.091444828,100.0
48335.0,Texas,Mitchell,2020,170,9902.5764188,17.87552157,9.9270072993,13.55322752,30.8,8.0,24.0,4.3390407317,21.807531097,27.272727273,295.2,63.275434243,21.150410861,47.23666,12.27747,0.0,7022.0,93.8,36.255411255,4.4054747648,26.7,102432.0,24085.0,35.427135678,9.447331129,173.52638143,71.303707793,7.4,,7.8947368421,27.3,131.0,503.45335813,0.0,0.0,6.0,0.0,12.3,0.0,17.680907834,13.251072961,24.55494,48529.0,55.808980756,0.0,8145.0,21.497851443,15.224063843,9.0976058932,1.8293431553,0.6629834254,0.1227747084,40.184162063,48.348680172,3.6365877712,41.669736034,36.74359247
48337.0,Texas,Montague,2020,179,10055.654117,16.704961302,8.141025641,15.19165216,30.6,6.9,32.9,41.072062478,17.586950303,45.454545455,168.9,34.611786717,23.590827992,30.707819999999998,30.61849,25.51541,3794.0,98.0,55.212636695,3.2092004381,20.9,102344.0,22086.0,25.186693822,14.84211065,166.30316249,91.538358686,9.1,,14.223871367,30.6,365.0,474.22052692,90.110385222,0.0,12.4,86.1,16.9,18.787682112,22.01107891,15.371329879,15.30925,50542.0,54.915354915,0.0,19596.0,22.729128394,22.019799959,0.5511328843,1.4186568687,0.4694835681,0.0357215758,11.262502552,85.466421719,2.6501284083,50.918554807,58.943151275
48339.0,Texas,Montgomery,2020,10,5920.340345,15.016588343,7.1694504913,14.610748407,26.1,7.6,22.2,83.920868203,20.184305988,31.958762887,271.3,24.825555442,17.239952695,62.00366,46.19876,82.24394000000001,4884.0,92.8,65.937254634,3.7557422806,12.9,156281.0,32959.0,23.224589058,5.815032911,175.15762311,54.711219909,11.4,,14.363671799,51.9,5811.0,305.24967658,43.955015468,5.0282714055,9.0,172.4,13.8,13.911023001,12.105081687,10.888552609,66.67513000000001,77598.0,42.256969762,3.2457581665,590925.0,26.354275077,13.074924906,5.1116469941,0.988450311,3.1652070906,0.1164276346,24.777086771,65.120954436,4.4104837305,50.457672293,22.725597153
48341.0,Texas,Moore,2020,79,7754.6483734,22.433994191,7.4931880109,14.812547254,27.6,7.3,24.9,76.762235208,18.010565564,23.333333333,380.1,75.808249721,27.662827439,45.25501,37.23528,13.96323,7845.0,98.5,48.442783413,2.6904610925,16.8,95579.0,28300.0,24.885878368,12.218853238,208.61167757,64.48390173,6.9,,18.242245199,18.3,227.0,388.01711666,39.303962554,0.0,8.3,107.6,11.3,0.0,31.703103669,17.411507448,27.92646,53785.0,64.498255695,0.0,21485.0,31.989760298,10.905282755,3.3418664184,1.7128228997,7.4563649057,0.2187572725,56.336979288,31.435885502,13.440128961,48.056783803,16.814280497
48343.0,Texas,Morris,2020,240,12482.49636,18.111099272,10.309278351,15.090974965,38.4,6.5,32.5,37.83825576,16.78288879,11.764705882,409.1,40.152963671,16.862623762,16.042350000000003,48.62631,24.31315,6549.0,91.7,49.18203968,6.5698041693,31.1,81088.0,18644.0,27.138331573,18.44870458,320.06954598,86.182131571,9.8,,14.755732802,36.8,259.0,565.1790753,96.882156068,0.0,11.3,182.5,22.1,0.0,23.788216903,9.8310810811,32.417539999999995,41418.0,74.700052165,0.0,12339.0,22.805737904,21.906151228,22.149282762,1.3777453602,0.6402463733,0.1215657671,9.9846016695,63.9354891,1.1949470809,51.908582543,78.421215401
