FIPS,State,County,Yrs_Potential_Life_Lost_per100K(YPLL),%_Fair/Poor_Health,Avg_Days_Poor_Physical_Health_per_Month,Avg_Days_Mentally_Unhealthy_per_Month,Low_BirthWt_Unreliable,%_Low_Birthweight_Births,%_Adult_Smokers,%_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",%_Adults_Physical_Inactivity,%_Access_to_Excercise_Opportunities,%_Adults_Excessive_Drinking,#_Alcohol-Impaired_Motor_Vehicle_Deaths,#_Motor_Vehicle_Deaths_x,%_Driving_Deaths_with_Alcohol_Involvement,#_Chlamydia_Cases,Chlamydia_Cases_per_100K,Teen_Birth_Rate,#_Ppl_Under65_w/o_Insurance,%_Ppl_Under65_w/o_Insurance,#_Primary_Care_Physicians(PCP)_in_Pt_Care,PCP_per_100K,Population_to_PCP_ratio,#_Dentists,Dentists_per_100K,Population_to_Dentists_ratio,#_Mental_Health_Providers(MHP),MHP_per_100K,Population_to_MHP_ratio,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),%_Female_Medicare_Enrollees(65-74)_with_Annual_Mammogram,#_Students_Expected_to_Graduate,Graduation_Rate,#_Adults(25-44)_with_Some_Post-secondary_Ed,Adults(25-44),%_Adults(25-44)_with_Some_Post-secondary_Ed,#_Ppl(16+)_Unemployed_&_Looking_for_Work,Size_of_Labor_Force,%_Ppl(16+)_Unemployed_&_Looking_for_Work,%_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Ratio_of_Household_Income_80th_to_20th,#_Children_Living_in_Single_Parent_Household,#_Children_in_Households,%_Children_Living_in_Single_Parent_Household,#_Associations,Associations_per_10K,Annual_Avg_Violent_Crimes,Violent_Crimes_per_100K,#_Injury_Deaths,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",%_Households_with_High_Housing_Costs,%_Households_with_Overcrowding,%_Households_Lacking_Kitchen_or_Plumbing_Facilities,%_Workers_Who_Drive_Alone_to_Work,"#_Workers_who_Commute(car,truck,van)_Alone",%_Lone_Commuters_who_Commute_More_Than_30Min,Premature(under75)_Age_Adjusted_Mortality_#_Deaths,Premature age-adjusted mortality_Age-Adjusted Mortality,Child(under18)_Mortality_#_Deaths,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_#_Deaths,Infant(within1yr)_Mortality_per_1K_live_births,%_Adults(20+)_Diagnosed_Diabetes,#_HIV_Cases,#_Ppl(Age13+)_diagnosed_HIV_per_100K,#_Ppl_Food_Insecure,%_Pop_w/o_Adequate_Access_to_Food,#_Ppl_Low_Income_or_Do_Not_Live_Near_Grocery_Store,%_Pop_with_Limited_Access_to_Food,#_Drug_Overdose_Deaths,Drug_Overdose_Deaths_per_100K,#_Motor_Vehicle_Deaths_y,Motor_Vehicle_Deaths_per_100K,#_Adults(under65)_w/o_Health_Insurance,%_Adults(under65)_w/o_Health_Insurance,#_Children(under19)_w/o_Health_Insurance,%_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Pop_to_Other_Primary_Care_Providers(non_physician),Median_Household_Income,%_Children_Enrolled_in_Free/Reduced_Lunch,#_Deaths_due_to_Homicide_per_100K,Resident_Population,Demographics_% < 18,%_Age_65_and_over,Demographics_# African American,Demographics_% African American,Demographics_# American Indian/Alaskan Native,Demographics_% American Indian/Alaskan Native,#_Asian,%_Asian,#_Native_Hawaiian/Other_Pacific_Islander,%_Native_Hawaiian/Other_Pacific_Islander,#_Hispanic,%_Hispanic,#_Non-Hispanic_White,%_Non-Hispanic_White,#_Not_Proficient_in_English,%_Not_Proficient_in_English,%_Female,#_Pop_Living_in_Rural_Area,%_Rural,Year
48279,Texas,Lamb,8382.6633506,26.579574117,4.565287848,4.0017882234,0,9.6510764662,17.58506441,32.3,8.2,24.1,65.572011161,15.25063613,7,22,31.818181818,57.0,425.8,57.599517491,2648,24.293577982,3.0,22.598869999999998,4425:1,2.0,15.14005,6605:1,2.0,15.14005,6605:1,4673.0,30.0,200.0,95.7,1526,3072,49.674479167,268,5194,5.159799769,29.6,83889,18755,4.4728872301,1334,3741,35.658914729,23,17.325800377,43.0,341.47309907,57.0,84.797453101,7.5,Yes,11.099691675,5.652173913,4.5220966084,2.0554984584,82.187837352,4568,21.3,177.0,423.9,0.0,0.0,0.0,0.0,11.2,15.0,140.7,1790,13.2,218.67042945,1.5645018921,0.0,0.0,27.0,28.303666897,2174,29.805319441,519,13.597065758,45.42014,2202:1,41099,72.124041347,0.0,13210,27.993943982,16.426949281,480,3.6336109008,232,1.7562452687,58,0.4390613172,13,0.0984102952,7404,56.048448145,5130,38.834216503,777,6.26562374,50.370931113,8063,57.687629677,2019
48281,Texas,Lampasas,7429.376041,15.790670314,3.5128336529,3.5975870889,0,6.2735257215,14.710413712,29.5,7.1,26.4,44.686690044,18.283493878,2,21,9.5238095238,88.0,427.4,36.758563074,3233,19.285373419,9.0,43.3526,2307:1,4.0,19.02316,5257:1,10.0,47.557900000000004,2103:1,6887.0,38.0,263.0,96.9,2855,4801,59.466777755,339,9235,3.670817542,20.7,103178,24123,4.2771628736,1348,4708,28.632115548,29,13.969171484,26.0,140.60894489,79.0,76.883399998,9.0,Yes,13.324450366,10.711864407,2.3317788141,1.2658227848,76.486053955,6691,39.3,279.0,357.1,0.0,0.0,0.0,0.0,10.0,15.0,87.3,3190,15.7,1694.0490497,8.6092852046,0.0,0.0,41.0,28.721339956,2657,22.079109191,633,12.680288462,38.04632,2628:1,55759,53.304324177,0.0,21027,22.851571789,19.037428069,740,3.5192847292,259,1.2317496552,287,1.3649117801,71,0.3376611024,4213,20.036144005,15132,71.964616921,165,0.8535512907,50.863175917,13433,68.267520455,2019
48283,Texas,La Salle,7980.8671428,30.033754793,4.4655062309,3.6744413009,0,9.0504451039,16.409156631,28.1,6.3,20.4,0.3775776939,18.293477258,6,38,15.789473684,18.0,235.9,66.009104704,833,16.965376782,1.0,13.13543,7613:1,0.0,0.0,0,4.0,52.742619999999995,1896:1,4240.0,24.0,89.0,86.7,606,2193,27.633378933,155,4203,3.6878420176,36.1,75600,17591,4.2976522085,257,1579,16.276124129,6,7.8812557467,6.5,84.911822338,27.0,71.673170343,8.2,No,19.289340102,8.2431736218,10.913705584,2.538071066,88.545246277,2319,28.9,92.0,417.2,0.0,0.0,0.0,0.0,8.3,13.0,200.6,360,4.9,2685.1337878,38.994100898,0.0,0.0,10.0,19.312102895,712,20.959670297,132,8.2966687618,105.48523000000002,948:1,41518,86.403508772,0.0,7584,20.213607595,13.568037975,43,0.5669831224,57,0.7515822785,28,0.3691983122,2,0.026371308,6555,86.431962025,910,11.998945148,712,10.430706124,40.75685654,3192,46.354923032,2019
48285,Texas,Lavaca,6765.172254,15.45929295,3.41425113,3.5015359377,0,7.0841239722,13.843953017,31.2,7.6,27.2,61.018532939,18.089018925,5,27,18.518518519,32.0,161.3,32.997481108,2616,17.133874771,13.0,65.62674,1524:1,6.0,29.90729,3344:1,3.0,14.95364,6687:1,6315.0,40.0,251.0,96.5,2074,3950,52.506329114,312,8712,3.5812672176,17.4,105570,22398,4.7133672649,1089,4675,23.294117647,32,16.15427331,30.5,153.62530536,70.0,70.700643376,9.6,No,13.246753247,5.7516339869,7.1428571429,0.5194805195,83.304862772,7315,31.6,289.0,362.4,11.0,58.704237379,0.0,0.0,11.8,15.0,91.2,2990,15.2,729.10844412,3.7850202155,0.0,0.0,42.0,30.47364755,2047,19.262256516,616,12.672289652,49.84548,2006:1,51191,38.360115369,0.0,20062,23.721463463,23.098394976,1205,6.0063802213,127,0.6330375835,102,0.508423886,17,0.0847373143,3776,18.821652876,14746,73.502143356,459,2.4575681319,51.006878676,15664,81.316513523,2019
48287,Texas,Lee,7917.6548998,15.886399047,3.4494638735,3.5295253003,0,7.4260994953,14.630889378,31.5,7.7,28.0,48.790031303,18.652146013,12,45,26.666666667,27.0,159.8,35.921205098,2531,18.626729467,5.0,29.31692,3411:1,5.0,29.09853,3437:1,10.0,58.19706,1718:1,5142.0,40.0,223.0,95.4,1860,3832,48.538622129,314,9625,3.2623376623,19.1,101391,21546,4.7057922584,1160,3630,31.955922865,22,12.899442979,42.5,252.50274782,77.0,91.117790453,9.7,Yes,12.677231026,8.3418803419,2.9190992494,2.0016680567,76.843317972,6003,29.5,229.0,368.3,10.0,66.089485163,0.0,0.0,11.6,21.0,147.2,2630,15.7,345.38584603,2.0791346378,0.0,0.0,38.0,32.265459825,2138,21.371451419,432,11.434621493,17.45912,5728:1,54164,63.13559322,0.0,17183,22.109061281,18.000349182,1838,10.696618751,184,1.0708258162,97,0.5645114357,37,0.2153291043,4029,23.447593552,10900,63.4347902,505,3.1667398257,49.548972822,11582,69.720683843,2019
48289,Texas,Leon,11225.302827,17.687710646,3.7811688453,3.7212226124,0,8.0491132333,15.559567138,30.1,7.0,28.4,19.308374502,16.37424243,9,49,18.367346939,57.0,333.6,49.894163895,2954,22.527263021,0.0,0.0,0,3.0,17.39836,5748:1,2.0,11.59891,8622:1,4503.0,38.0,218.0,97.5,1360,3254,41.794714198,390,6160,6.3311688312,23.6,97252,21502,4.5229280997,1570,3837,40.917383372,32,18.498179085,17.5,110.75248402,97.0,113.80835611,9.7,Yes,12.459283388,7.5832509067,3.9087947883,1.2214983713,76.274875622,4906,38.5,328.0,492.0,0.0,0.0,0.0,0.0,13.4,23.0,160.8,3080,18.2,773.94395942,4.6065350837,11.0,21.306267917,45.0,37.831021438,2365,25.64519627,638,15.57997558,23.19782,4311:1,43189,56.731691717,0.0,17243,22.733863017,23.934350171,1189,6.8955518181,156,0.9047149568,127,0.7365307661,3,0.0173983646,2509,14.550832222,13127,76.129443832,581,3.6494974874,50.211680102,16801,100.0,2019
48291,Texas,Liberty,9981.0717971,18.187850056,3.7646423474,3.7519158979,0,8.7596077392,17.490972898,28.5,6.6,25.7,45.759686951,19.376559613,25,118,21.186440678,321.0,403.0,52.832063597,13595,20.566077696,20.0,24.478610000000003,4085:1,21.0,25.1022,3984:1,14.0,16.7348,5976:1,7282.0,25.0,1013.0,91.6,8148,21318,38.221221503,2247,31713,7.085422382,22.2,94994,20312,4.6767428121,5888,20255,29.069365589,77,9.424263194,323.5,409.6518276,348.0,86.99130087,10.3,Yes,15.995260664,10.768312102,4.5023696682,1.4020537125,88.875022286,24925,60.5,1423.0,520.6,64.0,77.838994904,54.0,7.1438020902,10.8,275.0,421.5,14670,18.7,5797.1934658,7.6638862363,33.0,13.468508179,172.0,31.113370247,11357,24.954954955,2450,11.315351931,40.641659999999995,2461:1,50420,65.182781214,4.3,83658,25.964044084,12.81049033,8093,9.6739104449,916,1.0949341366,541,0.6466805326,73,0.0872600349,20732,24.781849913,52989,63.340027254,2920,3.9265255628,50.455425662,47827,63.227264915,2019
48293,Texas,Limestone,9308.0828448,20.770813453,4.0895001046,3.8905153078,0,10.023310023,17.870172244,33.8,6.3,29.0,61.418063633,16.860885771,6,24,25.0,84.0,360.2,52.855924979,3686,20.713683619,9.0,38.350089999999994,2608:1,6.0,25.502609999999997,3921:1,10.0,42.50436,2353:1,5890.0,39.0,268.0,90.2,2667,5704,46.756661992,460,8315,5.5321707757,28.7,80095,18390,4.3553561718,1813,5288,34.285173979,26,11.078915971,87.0,372.74265761,73.0,62.30529595,9.9,Yes,13.729128015,10.181363352,2.6592455164,1.6079158936,83.055555556,7176,26.0,393.0,460.0,0.0,0.0,0.0,0.0,12.1,26.0,132.8,4740,20.2,1981.6645458,8.4744463986,0.0,0.0,41.0,24.941600156,3101,24.64436144,641,11.663027656,55.255660000000006,1810:1,41434,71.82224429,0.0,23527,22.82058911,18.854932631,3977,16.903982658,275,1.1688698092,166,0.7055723212,19,0.0807582777,5265,22.378543801,13710,58.273473031,1302,5.9270724268,48.20419093,12538,53.617858365,2019
48295,Texas,Lipscomb,0.0,16.086863891,3.393483606,3.4228610359,x,5.3125,14.26957997,28.4,5.9,25.1,16.293155663,20.335191517,0,1,0.0,0.0,0.0,47.018348624,715,24.369461486,0.0,0.0,0,0.0,0.0,3378:0,0.0,0.0,0,4980.0,29.0,0.0,96.7,421,859,49.010477299,53,1633,3.2455603184,19.1,109750,25917,4.2346722229,182,947,19.218585005,12,34.413535991,4.5,125.31328321,16.0,91.575091575,7.0,No,7.5,4.6218487395,2.0,1.1666666667,85.297766749,1375,22.1,42.0,353.8,0.0,0.0,0.0,0.0,9.8,0.0,0.0,440,12.5,930.64851254,28.184388629,0.0,0.0,0.0,0.0,529,26.489734602,200,20.222446916,29.603319999999997,3378:1,54091,64.778325123,0.0,3378,26.465364121,17.436352872,26,0.7696862049,72,2.1314387211,23,0.6808762581,6,0.1776198934,1136,33.629366489,2094,61.989342806,117,3.620049505,48.223801066,3302,100.0,2019
48297,Texas,Live Oak,9242.5665293,18.842223834,3.6877779813,3.4511110773,0,6.6889632107,14.778387688,28.9,8.0,25.2,33.787182378,18.088906103,7,56,12.5,66.0,539.7,32.298136646,1668,19.485981308,1.0,8.29463,12056:1,2.0,16.42845,6087:1,3.0,24.64268,4058:1,4858.0,31.0,132.0,93.0,1390,3246,42.821934689,250,5376,4.650297619,25.1,102300,20871,4.9015380193,684,2361,28.970775095,14,11.612475116,39.0,320.07878862,65.0,107.58561332,9.2,No,13.243243243,8.1833060556,4.1891891892,1.2162162162,79.440559441,3408,55.8,173.0,401.0,0.0,0.0,0.0,0.0,11.2,14.0,133.9,1580,13.2,423.69365915,3.6743878168,0.0,0.0,28.0,33.521693324,1348,21.900893582,347,13.672182821,41.07114,2435:1,50430,59.690366972,0.0,12174,20.157713159,20.297355019,509,4.181041564,150,1.2321340562,78,0.6407097092,9,0.0739280434,4872,40.019714145,6554,53.836044028,683,5.9917536626,45.605388533,11531,100.0,2019
48299,Texas,Llano,8567.2365396,15.826855792,3.6309523686,3.6944878429,0,7.2502210433,14.066010068,28.3,6.5,27.6,77.343142842,15.556042897,7,21,33.333333333,20.0,101.0,49.064595835,2572,19.355809753,15.0,73.66663,1357:1,11.0,51.86232999999999,1928:1,11.0,51.86232999999999,1928:1,3860.0,39.0,103.0,100.0,1404,3056,45.942408377,310,8319,3.7264094242,25.5,106911,21754,4.9145444516,887,2917,30.407953377,31,15.224437678,25.5,141.33688061,98.0,97.685452842,8.8,Yes,12.593876372,10.349243306,2.0681686886,1.6753321779,72.107744108,5354,29.3,389.0,405.5,0.0,0.0,0.0,0.0,12.8,23.0,130.1,3260,16.6,2667.4944082,13.820498462,10.0,16.295137531,27.0,19.482206252,2165,21.338458506,437,13.230396609,42.43281,2357:1,51078,65.072016461,0.0,21210,15.473833098,35.605846299,214,1.0089580387,207,0.9759547383,127,0.5987741631,8,0.0377180575,2259,10.650636492,18266,86.119754833,461,2.3720092616,51.739745403,8720,45.179006269,2019
48301,Texas,Loving,0.0,18.370341695,3.6187467936,3.6801438479,0,0.0,19.109574757,28.8,2.7,22.2,0.0,19.219299006,1,8,12.5,0.0,0.0,0.0,22,21.153846154,0.0,0.0,113:0,0.0,0.0,134:0,0.0,0.0,134:0,0.0,0.0,0.0,0.0,7,12,58.333333333,5,100,5.0,23.9,99000,37667,2.6282953248,7,7,100.0,0,0.0,0.5,452.48868778,0.0,0.0,6.6,No,17.777777778,17.777777778,0.0,8.8888888889,71.794871795,28,21.4,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,10,18.7,41.482352821,50.588235148,0.0,0.0,0.0,0.0,12,21.052631579,10,21.276595745,0.0,134:0,65203,0.0,0.0,134,34.328358209,8.9552238806,5,3.7313432836,1,0.7462686567,0,0.0,0,0.0,26,19.402985075,102,76.119402985,3,4.0540540541,46.268656716,82,100.0,2019
48303,Texas,Lubbock,8186.0715886,17.804029545,3.6412234572,3.677385187,0,8.9521943025,16.094836845,32.3,7.1,26.9,88.821185593,19.351599815,72,199,36.180904523,2170.0,724.7,36.36168998,39443,15.392690589,252.0,83.13073,1203:1,168.0,55.041360000000005,1817:1,436.0,142.84544,700:1,4223.0,36.0,3038.0,90.1,49972,77068,64.841438729,4938,155834,3.1687564973,22.4,99207,20618,4.8116694151,26763,71250,37.562105263,277,9.1377825868,2562.5,863.40364668,1086.0,72.831502374,8.2,Yes,18.825553282,15.612452171,3.1197693881,1.3529849358,81.177906409,116401,10.4,3682.0,431.7,137.0,47.255718977,128.0,4.4058928817,8.3,446.0,181.2,47680,16.2,22737.198957,8.1544731241,112.0,12.337315422,299.0,14.50904826,33644,18.254424707,6594,8.7146142257,132.689,754:1,47460,57.048826014,5.0,305225,24.050126956,12.175280531,21486,7.039397166,3370,1.1041035302,7281,2.3854533541,412,0.13498239,108383,35.509214514,163389,53.530674093,5259,1.8935043332,50.65934966,31607,11.335540166,2019
48305,Texas,Lynn,10004.4101,22.732757616,4.0999258923,3.7737307019,0,9.1247672253,16.675728805,28.3,7.1,24.2,23.060016906,16.618405425,5,15,33.333333333,19.0,331.9,50.704225352,967,20.552603613,4.0,70.04026999999999,1428:1,1.0,17.06776,5859:1,0.0,0.0,0,6483.0,29.0,0.0,100.0,732,1376,53.197674419,102,2720,3.75,28.1,104421,18295,5.7076250342,502,1531,32.78902678,14,24.514095605,6.5,121.40455734,19.0,65.999722106,7.4,Yes,13.01369863,10.604651163,2.4200913242,1.3698630137,75.954198473,1791,27.9,84.0,448.2,0.0,0.0,0.0,0.0,10.8,0.0,0.0,700,12.3,891.72581952,15.075668969,0.0,0.0,14.0,34.602931363,797,24.867394696,182,11.592356688,34.13552,2930:1,44567,57.192982456,0.0,5859,26.54036525,17.272572111,111,1.8945212494,107,1.8262502133,29,0.4949650111,1,0.017067759,2777,47.397166752,2886,49.257552483,198,3.6673458048,48.830858508,3355,56.720202874,2019
48307,Texas,McCulloch,8512.8490431,21.059691474,4.1239909347,3.8590733275,0,8.0188679245,16.293697608,28.7,6.5,26.5,53.990100205,15.926236161,2,15,13.333333333,22.0,263.8,46.587215601,1310,20.800254049,5.0,61.184529999999995,1634:1,2.0,25.1351,3979:1,2.0,25.1351,3979:1,5256.0,22.0,121.0,98.1,949,1958,48.467824311,133,3703,3.5916824197,29.4,89255,17187,5.1931692558,612,1852,33.045356371,15,18.355359765,4.0,47.741242466,31.0,75.611600283,7.8,Yes,17.011128776,10.716570697,5.6597774245,0.9220985692,82.811594203,2857,13.6,150.0,443.6,0.0,0.0,0.0,0.0,11.2,6.0,86.0,1220,14.9,1414.4380077,17.076397533,0.0,0.0,15.0,26.040762474,1100,24.575513852,231,11.907216495,37.70265,2652:1,40157,64.552736983,0.0,7957,22.345104939,22.093753927,144,1.8097272842,89,1.118512002,61,0.7666205856,6,0.0754053035,2580,32.424280508,5050,63.466130451,131,1.7092901879,49.717230112,2926,35.325365206,2019
48309,Texas,McLennan,7327.7960132,20.096310774,3.8927713272,3.8109577009,0,8.2321964866,16.102266774,30.6,5.5,24.0,63.273394464,18.020256082,50,176,28.409090909,1813.0,738.0,35.648160942,37861,18.408436734,185.0,74.61663,1340:1,131.0,52.137440000000005,1918:1,369.0,146.86041,681:1,5855.0,42.0,3289.0,90.7,34985,58885,59.412414027,4543,118021,3.8493149524,22.5,96701,18930,5.1083465399,22638,60255,37.570326114,294,11.857994466,1025.0,422.89142211,680.0,55.294173133,10.4,Yes,18.825630978,15.607580825,3.0310014982,1.1928085744,82.439438553,91272,16.9,2964.0,389.2,137.0,55.90102662,164.0,6.8196939454,10.1,406.0,201.9,45960,18.9,47389.049626,20.173622481,67.0,8.9949306182,237.0,13.883543432,31301,21.461384455,7205,11.446500913,70.44524,1420:1,47306,61.23336408,4.5,251259,24.755332147,14.170636674,35489,14.124469173,2867,1.1410536538,4357,1.7340672374,279,0.1110407985,66431,26.439251927,140620,55.966154446,9771,4.2778149914,51.18025623,54855,23.351893949,2019
48311,Texas,McMullen,0.0,18.283350161,3.559258745,3.4454761384,0,0.0,13.200994053,31.5,6.0,28.9,25.601131542,17.202001484,1,14,7.1428571429,0.0,0.0,0.0,101,16.057233704,0.0,0.0,804:0,0.0,0.0,778:0,0.0,0.0,778:0,2572.0,36.0,0.0,100.0,58,131,44.27480916,14,740,1.8918918919,16.6,153600,31583,4.8633758668,30,170,17.647058824,1,12.437810945,1.0,123.07692308,0.0,0.0,8.5,No,17.857142857,9.0579710145,8.2142857143,0.0,78.212290503,140,14.9,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,50,7.5,264.91765809,37.470672996,0.0,0.0,0.0,0.0,74,16.517857143,30,15.463917526,128.53470000000002,778:1,68133,27.169811321,0.0,778,19.794344473,23.136246787,20,2.5706940874,8,1.028277635,4,0.5141388175,0,0.0,330,42.416452442,416,53.470437018,26,4.6846846847,46.401028278,707,100.0,2019
48313,Texas,Madison,8312.0652987,18.765393498,3.7289765039,3.5476450645,0,6.8328716528,16.536300573,29.2,6.0,23.8,0.0,20.081903435,6,42,14.285714286,54.0,383.9,47.277936963,2096,21.977561078,3.0,21.44849,4662:1,5.0,35.156800000000004,2844:1,4.0,28.12544,3556:1,7241.0,30.0,159.0,95.4,1532,4532,33.804060018,217,4669,4.6476761619,24.2,100541,20665,4.865279458,744,2720,27.352941176,13,9.2943447487,44.0,314.49912441,54.0,77.235539791,9.8,No,20.752427184,14.856429463,7.5242718447,1.6990291262,76.265520535,3194,29.2,198.0,447.4,0.0,0.0,0.0,0.0,9.9,34.0,289.6,2600,18.8,2048.1033262,14.989046591,0.0,0.0,22.0,22.601191699,1709,26.091603053,417,13.305679643,28.12544,3556:1,42058,68.777943368,0.0,14222,21.072985515,15.581493461,2806,19.729995781,178,1.251582056,105,0.7382927858,11,0.0773449585,3267,22.971452679,7810,54.914920546,543,4.061635126,42.638166221,9210,67.403395785,2019
48315,Texas,Marion,13328.802016,18.224185457,3.9055053334,3.8364143475,0,8.2831325301,17.090929628,31.7,6.1,27.4,28.541627157,15.675370072,8,25,32.0,42.0,413.4,43.52741662,1309,17.390726717,1.0,9.85513,10147:1,1.0,9.93641,10064:1,2.0,19.872809999999998,5032:1,5638.0,32.0,88.0,93.7,978,1961,49.872514023,246,4350,5.6551724138,37.2,80750,16049,5.031466135,448,1879,23.842469399,9,8.8696166355,65.5,645.19306541,66.0,130.03644961,9.9,No,14.44568869,11.80887372,0.9854423292,1.679731243,83.708021094,3016,52.1,266.0,613.6,0.0,0.0,0.0,0.0,14.1,18.0,204.1,2440,24.0,338.08161921,3.2057805729,0.0,0.0,28.0,39.1137932,1138,20.010550378,190,9.738595592,39.74563,2516:1,36936,69.889064976,14.0,10064,18.640699523,25.278219396,2114,21.005564388,123,1.2221780604,84,0.8346581876,4,0.039745628,403,4.0043720191,7155,71.094992051,94,0.9718775848,51.291732909,10546,100.0,2019
48317,Texas,Martin,9110.2536892,19.415990543,3.6893560348,3.5476057982,0,8.1942336874,15.117756052,29.7,8.4,25.4,38.091269014,19.305856125,2,34,5.8823529412,12.0,212.7,59.549745824,1054,21.088435374,2.0,34.946709999999996,2862:1,1.0,17.77462,5626:1,0.0,0.0,0,4711.0,34.0,0.0,96.5,600,1340,44.776119403,82,2568,3.1931464174,20.4,132206,32850,4.0245357686,388,1722,22.531939605,9,15.726017823,10.5,185.98884067,12.0,43.224551545,7.5,Yes,15.644171779,7.8125,6.1349693252,1.8404907975,81.634272114,2058,33.0,72.0,426.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,510,9.3,329.99363528,6.8762999641,0.0,0.0,0.0,0.0,777,24.093023256,293,15.889370933,17.77462,5626:1,59907,49.639133921,0.0,5626,31.141130466,11.571276218,97,1.724137931,76,1.3508709563,28,0.4976892997,5,0.0888730892,2651,47.120511909,2791,49.608958407,206,4.0808240887,49.182367579,4799,100.0,2019
48319,Texas,Mason,0.0,16.853769736,3.5552229975,3.5316962216,x,8.0291970803,13.443307191,27.9,7.9,24.8,69.915254237,16.258704425,0,6,0.0,0.0,0.0,23.399014778,781,26.673497268,0.0,0.0,0,1.0,23.68546,4222:1,2.0,47.370909999999995,2111:1,1644.0,39.0,0.0,100.0,380,786,48.34605598,60,1799,3.3351862146,21.1,86317,21800,3.9594954128,381,845,45.088757396,11,26.757479932,3.0,73.072707344,22.0,106.98307722,7.8,Yes,14.868804665,12.478134111,0.8746355685,2.6239067055,74.868358066,1564,21.6,51.0,301.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,570,14.1,114.11153254,2.8442555468,0.0,0.0,0.0,0.0,601,28.429517502,196,22.580645161,47.370909999999995,2111:1,47213,47.666195191,0.0,4222,20.772145902,28.706774041,24,0.5684509711,29,0.6868782568,13,0.3079109427,15,0.3552818569,1072,25.390810043,3070,72.714353387,140,3.5998971458,49.265750829,4012,100.0,2019
48321,Texas,Matagorda,9972.0694675,22.89241501,4.0806663451,3.7728857225,0,9.1416423067,16.66921908,31.2,6.0,25.6,63.661380851,17.055528661,15,45,33.333333333,112.0,304.6,56.47761194,6171,20.018165894,14.0,37.64757,2656:1,13.0,35.28773,2834:1,14.0,38.00217,2631:1,5892.0,31.0,482.0,91.6,3794,8566,44.291384544,1227,16930,7.2474896633,26.4,92511,16063,5.7592604121,3754,9547,39.32125275,54,14.521203646,127.5,346.94349583,146.0,79.387519847,9.8,Yes,16.405082212,12.369417108,3.4753363229,1.307922272,82.494220396,12846,26.0,610.0,484.8,18.0,47.86979416,0.0,0.0,11.7,66.0,220.1,6330,17.2,6377.576354,17.376645289,12.0,10.830618158,64.0,24.877168978,5217,24.270760642,1061,10.794587445,38.00217,2631:1,46801,65.074339207,5.8,36840,25.62432139,16.506514658,3794,10.298588491,492,1.335504886,722,1.9598262758,44,0.1194353963,15728,42.692725299,16149,43.835504886,2042,5.9781017624,49.8669924,13366,36.417633916,2019
48323,Texas,Maverick,6561.9237355,34.910554662,4.8311841206,3.9251192023,0,7.7601868674,17.07820989,30.4,7.1,25.0,74.473810314,15.051996951,7,40,17.5,310.0,537.2,68.217414003,13611,27.471440681,15.0,26.003289999999996,3846:1,12.0,20.61289,4851:1,15.0,25.766109999999998,3881:1,6582.0,26.0,1123.0,86.9,7258,14186,51.163118568,2209,23860,9.2581726739,33.3,85385,14524,5.8788901129,5473,18317,29.879347055,23,3.9871717084,103.0,179.26761348,109.0,38.037143794,8.2,No,25.046787274,12.421185372,11.977542109,2.6824703681,77.021276596,15928,18.4,548.0,337.8,40.0,54.5085374,34.0,4.5116772824,9.8,71.0,160.8,5080,8.9,12132.241226,22.360280928,0.0,0.0,69.0,17.365830087,11340,35.933836111,2462,12.973599621,41.22578,2426:1,33507,77.034589711,0.0,58216,31.657963446,11.527758692,155,0.2662498282,982,1.6868214924,429,0.7369108149,20,0.0343548165,55373,95.116462828,1607,2.7604095094,14470,27.813551177,50.121959599,5022,9.2557779498,2019
